t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
17110883,16765,-0.298218,-0.867432,0.440308,1.892090,-0.549316,3.906250,0.000000,0.000000,0.000000,497,static
17125794,14911,-0.297974,-0.866943,0.439819,1.953125,-0.427246,3.784180,0.000000,0.000000,0.000000,504,static
17141543,15749,-0.297852,-0.867432,0.441650,1.708984,-0.671387,3.723145,16.296387,9.362793,42.639160,513,static
17156624,15081,-0.299316,-0.865479,0.441162,2.014160,-0.488281,3.845215,0.000000,0.000000,0.000000,519,static
17171519,14895,-0.300171,-0.866455,0.441528,1.953125,-0.610352,3.723145,0.000000,0.000000,0.000000,515,static
17185743,14224,-0.298340,-0.867187,0.441528,1.892090,-0.671387,3.723145,0.000000,0.000000,0.000000,510,static
17200323,14580,-0.298950,-0.866089,0.441528,1.953125,-0.671387,3.784180,16.589355,9.313965,42.309570,520,static
17216129,15806,-0.297485,-0.866455,0.441162,1.953125,-0.610352,3.723145,0.000000,0.000000,0.000000,517,static
17230911,14782,-0.298828,-0.866943,0.441528,1.953125,-0.366211,3.784180,0.000000,0.000000,0.000000,515,static
17245519,14608,-0.297974,-0.867554,0.441528,2.136230,-0.488281,3.845215,16.894531,9.130859,41.247559,502,static
17261304,15785,-0.298340,-0.867310,0.440552,2.075195,-0.671387,3.845215,0.000000,0.000000,0.000000,499,static
17275443,14139,-0.298462,-0.867310,0.441040,1.953125,-0.488281,3.723145,0.000000,0.000000,0.000000,502,static
17290058,14615,-0.285156,-0.859741,0.434448,2.075195,-0.793457,3.479004,16.809082,9.313965,42.211914,496,static
17305355,15297,-0.305908,-0.893921,0.425903,2.807617,0.122070,5.310059,0.000000,0.000000,0.000000,484,static
17319853,14498,-0.271606,-0.856201,0.415161,2.624512,0.122070,4.760742,0.000000,0.000000,0.000000,490,static
17334507,14654,-0.335693,-0.907715,0.458618,2.258301,-0.549316,4.150391,0.000000,0.000000,0.000000,484,static
17348966,14459,-0.318604,-0.923828,0.465332,1.159668,-0.488281,3.479004,16.784668,9.094238,41.979980,485,static
17364961,15995,-0.300415,-0.869507,0.445923,1.708984,-0.915527,3.051758,0.000000,0.000000,0.000000,482,static
17379858,14897,-0.289795,-0.848755,0.432739,2.197266,-0.488281,3.906250,0.000000,0.000000,0.000000,484,static
17394233,14375,-0.298096,-0.871094,0.442871,2.441406,-0.671387,4.150391,16.772461,9.020996,42.541504,482,static
17409581,15348,-0.292603,-0.851929,0.427856,2.441406,-0.610352,3.967285,0.000000,0.000000,0.000000,479,static
17423880,14299,-0.300293,-0.874146,0.441895,2.319336,-0.549316,4.028320,0.000000,0.000000,0.000000,474,static
17438199,14319,-0.286621,-0.854980,0.427246,2.380371,-0.671387,4.211426,16.955566,8.703613,42.944336,486,static
17453837,15638,-0.300171,-0.871094,0.440063,1.953125,-0.549316,3.784180,0.000000,0.000000,0.000000,484,static
17468572,14735,-0.294189,-0.861694,0.439209,1.342773,-0.427246,3.784180,0.000000,0.000000,0.000000,483,static
17482566,13994,-0.297363,-0.865234,0.445557,1.281738,-0.305176,3.906250,0.000000,0.000000,0.000000,483,static
17496891,14325,-0.300171,-0.868774,0.447021,1.708984,-0.305176,3.967285,17.187500,8.300781,42.089844,487,static
17512361,15470,-0.297363,-0.866943,0.443359,1.953125,-0.610352,3.906250,0.000000,0.000000,0.000000,487,static
17526222,13861,-0.298218,-0.868774,0.443237,2.258301,-0.549316,3.845215,0.000000,0.000000,0.000000,490,static
17540037,13815,-0.297485,-0.865234,0.435303,2.441406,-0.732422,3.662109,16.918945,9.094238,41.882324,498,static
17555665,15628,-0.299927,-0.869385,0.440552,2.136230,-0.610352,3.845215,0.000000,0.000000,0.000000,508,static
17569858,14193,-0.300171,-0.869019,0.441162,1.831055,-0.610352,3.845215,0.000000,0.000000,0.000000,525,static
17584239,14381,-0.298950,-0.864990,0.441772,1.586914,-0.488281,3.784180,0.000000,0.000000,0.000000,548,static
17598823,14584,-0.299927,-0.867432,0.443726,1.525879,-0.427246,3.723145,17.382812,9.533691,41.967773,570,static
17614370,15547,-0.298706,-0.866821,0.443115,2.075195,-0.549316,3.784180,0.000000,0.000000,0.000000,585,static
17629128,14758,-0.298340,-0.865723,0.439819,2.380371,-0.671387,3.967285,0.000000,0.000000,0.000000,610,static
17643520,14392,-0.299561,-0.868286,0.440186,2.380371,-0.671387,3.967285,17.150879,9.069824,42.480469,620,static
17659166,15646,-0.298462,-0.866455,0.440308,2.136230,-0.793457,3.845215,0.000000,0.000000,0.000000,617,static
17674017,14851,-0.297485,-0.865112,0.440430,1.892090,-0.671387,3.784180,0.000000,0.000000,0.000000,613,static
17688440,14423,-0.298950,-0.866943,0.443237,1.892090,-0.610352,3.723145,16.979980,9.387207,42.407227,597,static
17704372,15932,-0.297852,-0.865234,0.444580,1.770020,-0.732422,3.723145,0.000000,0.000000,0.000000,580,static
17718942,14570,-0.296387,-0.864136,0.444824,1.892090,-0.427246,3.906250,0.000000,0.000000,0.000000,560,static
17733498,14556,-0.297485,-0.869141,0.440796,2.441406,-0.488281,3.967285,0.000000,0.000000,0.000000,542,static
17748054,14556,-0.297119,-0.868774,0.437378,2.563477,-0.793457,3.784180,16.821289,9.106445,41.870117,527,static
17763609,15555,-0.298340,-0.866455,0.436279,2.624512,-0.732422,3.845215,0.000000,0.000000,0.000000,516,static
17778252,14643,-0.298706,-0.866455,0.443604,2.075195,-0.671387,3.845215,0.000000,0.000000,0.000000,495,static
17792995,14743,-0.299927,-0.863159,0.445435,1.647949,-0.366211,3.784180,16.992187,9.301758,41.833496,500,static
17808315,15320,-0.298462,-0.865845,0.445435,1.708984,-0.427246,3.967285,0.000000,0.000000,0.000000,495,static
17822854,14539,-0.298584,-0.866089,0.444214,1.892090,-0.549316,3.967285,0.000000,0.000000,0.000000,495,static
17837468,14614,-0.298462,-0.867920,0.440063,2.502441,-0.671387,3.967285,17.407227,9.167480,42.407227,499,static
17853406,15938,-0.297852,-0.867676,0.438354,2.563477,-0.610352,3.967285,0.000000,0.000000,0.000000,499,static
17867332,13926,-0.296631,-0.867920,0.441162,2.380371,-0.610352,3.906250,0.000000,0.000000,0.000000,498,static
17881370,14038,-0.296875,-0.867554,0.441650,2.014160,-0.488281,3.845215,0.000000,0.000000,0.000000,505,static
17895540,14170,-0.296387,-0.866333,0.443970,1.647949,-0.305176,3.845215,17.199707,9.375000,41.503906,514,static
17910904,15364,-0.298340,-0.865723,0.444458,1.708984,-0.549316,3.784180,0.000000,0.000000,0.000000,518,static
17925587,14683,-0.298340,-0.866577,0.443115,1.953125,-0.732422,3.723145,0.000000,0.000000,0.000000,519,static
17940534,14947,-0.298340,-0.867065,0.441772,2.441406,-0.732422,3.723145,17.639160,8.642578,41.552734,517,static
17957383,16849,-0.298340,-0.866821,0.442383,2.380371,-0.732422,3.906250,0.000000,0.000000,0.000000,514,static
17972982,15599,-0.299561,-0.867065,0.440796,2.136230,-0.671387,4.089355,0.000000,0.000000,0.000000,518,static
17988097,15115,-0.299805,-0.866699,0.442383,2.075195,-0.488281,3.723145,17.761230,9.045410,41.369629,517,static
18003449,15352,-0.298828,-0.866333,0.441528,2.075195,-0.549316,3.906250,0.000000,0.000000,0.000000,512,static
18018227,14778,-0.298340,-0.867065,0.441162,1.953125,-0.610352,3.906250,0.000000,0.000000,0.000000,511,static
18032998,14771,-0.297607,-0.866699,0.441895,2.136230,-0.610352,3.784180,18.127441,8.862305,41.247559,504,static
18048726,15728,-0.297729,-0.867432,0.441895,2.197266,-0.610352,3.967285,0.000000,0.000000,0.000000,495,static
18063866,15140,-0.297119,-0.866943,0.442139,2.197266,-0.732422,3.723145,0.000000,0.000000,0.000000,497,static
18078109,14243,-0.297241,-0.867065,0.442261,1.892090,-0.671387,3.845215,0.000000,0.000000,0.000000,490,static
18092448,14339,-0.298340,-0.866577,0.441406,1.953125,-0.549316,3.784180,17.810059,9.167480,40.710449,482,static
18107834,15386,-0.297974,-0.865479,0.441040,2.014160,-0.549316,3.845215,0.000000,0.000000,0.000000,477,static
18122536,14702,-0.299072,-0.865723,0.442261,2.136230,-0.671387,3.845215,0.000000,0.000000,0.000000,488,static
18137050,14514,-0.298950,-0.866089,0.442383,2.136230,-0.488281,3.723145,17.846680,9.008789,40.148926,484,static
18152345,15295,-0.298950,-0.867065,0.440308,2.258301,-0.671387,3.784180,0.000000,0.000000,0.000000,486,static
18166858,14513,-0.297485,-0.867310,0.440186,2.258301,-0.610352,3.967285,0.000000,0.000000,0.000000,487,static
18181273,14415,-0.299072,-0.866211,0.442017,1.953125,-0.549316,3.967285,17.724609,9.008789,39.990234,481,static
18197085,15812,-0.297485,-0.866699,0.442627,2.014160,-0.488281,3.906250,0.000000,0.000000,0.000000,483,static
18211984,14899,-0.297363,-0.866943,0.441284,1.953125,-0.610352,3.723145,0.000000,0.000000,0.000000,490,static
18226408,14424,-0.297607,-0.867554,0.442505,2.258301,-0.549316,3.784180,0.000000,0.000000,0.000000,492,static
18241175,14767,-0.297485,-0.867676,0.441162,2.319336,-0.610352,3.723145,17.773437,9.387207,41.479492,485,static
18256650,15475,-0.299683,-0.866333,0.442383,2.136230,-0.549316,3.845215,0.000000,0.000000,0.000000,491,static
18271034,14384,-0.299072,-0.866333,0.441895,2.075195,-0.610352,3.845215,0.000000,0.000000,0.000000,492,static
18285328,14294,-0.299194,-0.867065,0.441406,2.136230,-0.549316,3.723145,17.932129,9.228516,42.028809,490,static
18300820,15492,-0.298462,-0.866699,0.442017,2.197266,-0.671387,3.845215,0.000000,0.000000,0.000000,478,static
18315189,14369,-0.297729,-0.867187,0.440186,2.258301,-0.610352,3.662109,0.000000,0.000000,0.000000,487,static
18329777,14588,-0.298096,-0.866577,0.441528,2.441406,-0.854492,3.906250,17.810059,9.313965,40.649414,488,static
18345163,15386,-0.297363,-0.866211,0.440918,2.258301,-0.915527,3.601074,0.000000,0.000000,0.000000,494,static
18359886,14723,-0.299072,-0.867432,0.441040,2.319336,-0.488281,3.662109,0.000000,0.000000,0.000000,505,static
18374635,14749,-0.297363,-0.867310,0.441650,2.014160,-0.793457,3.784180,0.000000,0.000000,0.000000,513,static
18389091,14456,-0.299194,-0.867432,0.442017,2.014160,-0.732422,3.906250,18.164062,9.313965,40.026855,538,static
18404397,15306,-0.298462,-0.866699,0.441772,1.953125,-0.671387,3.845215,0.000000,0.000000,0.000000,565,static
18418630,14233,-0.298950,-0.866821,0.441406,2.136230,-0.671387,3.723145,0.000000,0.000000,0.000000,583,static
18433324,14694,-0.298218,-0.866455,0.441650,2.197266,-0.671387,3.784180,18.151855,9.484863,41.760254,600,static
18448825,15501,-0.298340,-0.867554,0.441040,2.136230,-0.671387,3.784180,0.000000,0.000000,0.000000,605,static
18463305,14480,-0.297974,-0.866211,0.441406,2.075195,-0.549316,3.723145,0.000000,0.000000,0.000000,604,static
18477644,14339,-0.297852,-0.866699,0.441772,2.197266,-0.671387,3.784180,18.237305,9.118652,40.283203,595,static
18492936,15292,-0.297363,-0.867065,0.441528,2.075195,-0.488281,3.784180,0.000000,0.000000,0.000000,574,static
18507625,14689,-0.297729,-0.867310,0.441406,1.953125,-0.549316,3.784180,0.000000,0.000000,0.000000,561,static
18521925,14300,-0.297241,-0.867432,0.440063,2.075195,-0.488281,3.845215,0.000000,0.000000,0.000000,548,static
18536213,14288,-0.298218,-0.867310,0.440918,2.014160,-0.488281,3.906250,17.626953,9.069824,40.441895,523,static
18551968,15755,-0.297485,-0.867920,0.442505,1.892090,-0.366211,3.967285,0.000000,0.000000,0.000000,511,static
18567311,15343,-0.299194,-0.867432,0.441895,1.892090,-0.610352,3.845215,0.000000,0.000000,0.000000,506,static
18582519,15208,-0.298096,-0.865845,0.442383,2.014160,-0.610352,3.845215,17.578125,9.375000,40.332031,492,static
18598584,16065,-0.299194,-0.865356,0.442017,2.319336,-0.610352,3.906250,0.000000,0.000000,0.000000,487,static
18613871,15287,-0.298218,-0.866699,0.441772,2.258301,-0.732422,3.784180,0.000000,0.000000,0.000000,490,static
18629184,15313,-0.297607,-0.865967,0.442139,2.258301,-0.549316,4.028320,17.602539,9.277344,40.869141,492,static
18645690,16506,-0.297729,-0.866821,0.441040,2.136230,-0.549316,3.906250,0.000000,0.000000,0.000000,493,static
18661277,15587,-0.297363,-0.867920,0.441284,2.014160,-0.488281,3.845215,0.000000,0.000000,0.000000,496,static
18676810,15533,-0.297363,-0.866699,0.441895,2.075195,-0.488281,3.784180,17.675781,9.228516,41.259766,501,static
18692911,16101,-0.297607,-0.866455,0.441528,2.075195,-0.610352,3.845215,0.000000,0.000000,0.000000,503,static
18708086,15175,-0.297241,-0.866699,0.442261,1.892090,-0.488281,3.784180,0.000000,0.000000,0.000000,510,static
18724029,15943,-0.298706,-0.867676,0.441772,2.014160,-0.610352,3.662109,17.858887,9.448242,41.528320,514,static
18740640,16611,-0.298950,-0.866455,0.441772,2.258301,-0.732422,3.723145,0.000000,0.000000,0.000000,516,static
18756230,15590,-0.297729,-0.866577,0.441406,2.075195,-0.610352,3.906250,0.000000,0.000000,0.000000,514,static
18771466,15236,-0.297852,-0.866089,0.441650,1.953125,-0.610352,3.662109,0.000000,0.000000,0.000000,511,static
18787384,15918,-0.297852,-0.866943,0.441528,2.075195,-0.549316,3.784180,18.322754,9.313965,40.759277,503,static
18804569,17185,-0.297729,-0.866821,0.441772,2.075195,-0.610352,3.784180,0.000000,0.000000,0.000000,506,static
18819311,14742,-0.297363,-0.866455,0.441040,2.197266,-0.610352,3.845215,0.000000,0.000000,0.000000,505,static
18833902,14591,-0.297852,-0.867310,0.440308,2.197266,-0.610352,3.845215,17.907715,9.265137,41.638184,501,static
18849833,15931,-0.297485,-0.866699,0.442505,2.197266,-0.488281,3.601074,0.000000,0.000000,0.000000,496,static
18865032,15199,-0.298340,-0.867065,0.442139,2.197266,-0.671387,3.723145,0.000000,0.000000,0.000000,493,static
18880272,15240,-0.298096,-0.867310,0.441772,2.136230,-0.488281,3.723145,17.871094,9.228516,40.991211,489,static
18896080,15808,-0.298218,-0.866943,0.442017,2.075195,-0.610352,3.845215,0.000000,0.000000,0.000000,487,static
18911047,14967,-0.298096,-0.866089,0.441406,1.892090,-0.610352,3.723145,0.000000,0.000000,0.000000,489,static
18925858,14811,-0.297852,-0.867187,0.441895,2.014160,-0.549316,3.723145,17.724609,8.813477,41.345215,488,static
18942583,16725,-0.297852,-0.866455,0.441406,2.136230,-0.610352,3.662109,0.000000,0.000000,0.000000,487,static
18957312,14729,-0.297974,-0.866333,0.440918,2.075195,-0.610352,3.784180,0.000000,0.000000,0.000000,485,static
18972229,14917,-0.297729,-0.867187,0.441040,2.136230,-0.671387,4.028320,18.676758,9.777832,41.650391,487,static
18988517,16288,-0.297974,-0.867676,0.441528,2.075195,-0.732422,3.845215,0.000000,0.000000,0.000000,487,static
19004378,15861,-0.297485,-0.866821,0.441528,2.258301,-0.549316,3.723145,0.000000,0.000000,0.000000,487,static
19019710,15332,-0.297241,-0.866455,0.441040,1.892090,-0.549316,3.845215,0.000000,0.000000,0.000000,491,static
19034773,15063,-0.297974,-0.866455,0.440552,2.136230,-0.549316,3.784180,17.968750,9.313965,41.235352,493,static
19051511,16738,-0.298340,-0.866699,0.442017,1.953125,-0.427246,3.967285,0.000000,0.000000,0.000000,485,static
19066712,15201,-0.297852,-0.866577,0.441528,2.014160,-0.488281,3.967285,0.000000,0.000000,0.000000,490,static
19081882,15170,-0.297729,-0.867676,0.441528,2.014160,-0.549316,3.906250,17.846680,9.448242,41.137695,490,static
19097855,15973,-0.297729,-0.866821,0.442017,2.136230,-0.732422,3.784180,0.000000,0.000000,0.000000,491,static
19113551,15696,-0.297241,-0.866699,0.441040,2.197266,-0.732422,3.723145,0.000000,0.000000,0.000000,497,static
