t_us,dt_us,ax,ay,az,ppg
10235327,10001,0.796509,-0.051636,0.526855,520
10245340,10013,0.901611,-0.080933,0.525635,520
10255344,10004,0.945312,-0.094604,0.533936,523
10265332,9988,0.981445,-0.106445,0.538940,525
10275327,9995,1.000366,-0.112549,0.543701,520
10285345,10018,1.007324,-0.114014,0.545898,521
10295328,9983,1.000488,-0.096924,0.536621,520
10305341,10013,0.984741,-0.082886,0.532104,527
10315332,9991,0.969727,-0.063843,0.524536,525
10325336,10004,0.952026,-0.041870,0.517578,526
10335328,9992,0.937988,-0.022827,0.510132,521
10345346,10018,0.925659,-0.005737,0.504517,509
10355349,10003,0.900513,0.023071,0.495605,523
10365337,9988,0.894165,0.034546,0.489014,522
10375337,10000,0.887573,0.044800,0.484497,519
10385373,10036,0.883911,0.052124,0.481201,514
10395328,9955,0.881714,0.057007,0.480347,517
10405332,10004,0.872803,0.067871,0.484375,517
10415336,10004,0.873047,0.075562,0.478149,515
10425355,10019,0.879028,0.072998,0.492920,514
10435345,9990,0.871948,0.060669,0.485718,513
10445348,10003,0.864868,0.047974,0.484375,513
10455333,9985,0.862915,0.043579,0.442139,512
10465332,9999,0.868164,0.043457,0.468384,505
10475348,10016,0.872559,0.049438,0.475464,514
10485353,10005,0.868652,0.057129,0.483643,510
10495337,9984,0.864868,0.061890,0.490356,504
10505328,9991,0.863525,0.064575,0.496826,512
10515326,9998,0.860352,0.071533,0.500854,507
10525353,10027,0.854492,0.078613,0.502563,513
10535452,10099,0.848755,0.088623,0.505615,513
10545343,9891,0.841309,0.100830,0.506592,512
10555350,10007,0.835327,0.109619,0.508423,514
10565326,9976,0.826294,0.114380,0.508667,514
10575352,10026,0.809448,0.124268,0.508911,512
10585343,9991,0.804932,0.126709,0.507202,513
10595342,9999,0.799561,0.126099,0.504761,511
10605335,9993,0.795654,0.124146,0.501221,513
10615342,10007,0.792236,0.120117,0.499634,510
10625368,10026,0.786377,0.107056,0.491211,512
10635339,9971,0.783691,0.100952,0.487671,508
10645334,9995,0.781128,0.096191,0.485229,510
10655336,10002,0.783813,0.091675,0.482788,506
10665330,9994,0.788574,0.086670,0.478149,511
10675330,10000,0.799927,0.078979,0.473877,511
10685354,10024,0.828369,0.071899,0.475952,512
10695343,9989,0.836670,0.073486,0.479126,505
10705327,9984,0.845581,0.071411,0.483521,512
10715341,10014,0.855347,0.066162,0.485474,509
10725353,10012,0.866333,0.057373,0.485229,508
10735355,10002,0.884766,0.038818,0.478271,509
10745330,9975,0.888184,0.032593,0.475342,509
10755350,10020,0.884033,0.031250,0.472290,510
