t_us,dt_us,ax,ay,az,ppg
17974612,10000,0.684692,-0.731323,-0.190552,505
17984628,10016,0.682861,-0.729370,-0.191040,513
17994630,10002,0.682495,-0.726562,-0.192871,506
18004636,10006,0.681763,-0.723389,-0.197632,508
18014632,9996,0.677368,-0.720825,-0.205811,507
18024624,9992,0.675659,-0.721680,-0.209106,511
18034640,10016,0.675903,-0.723633,-0.210205,507
18044628,9988,0.673828,-0.725708,-0.211792,511
18054629,10001,0.674805,-0.729248,-0.211426,508
18064618,9989,0.677002,-0.731689,-0.211670,510
18074631,10013,0.679687,-0.734497,-0.211670,513
18084619,9988,0.682007,-0.734619,-0.213135,512
18094641,10022,0.682373,-0.734375,-0.213867,507
18104614,9973,0.681641,-0.732666,-0.213135,512
18114622,10008,0.679932,-0.730835,-0.211670,514
18124632,10010,0.677124,-0.729126,-0.202881,512
18134642,10010,0.676270,-0.728027,-0.197754,508
18144623,9981,0.676392,-0.729370,-0.191895,506
18154642,10019,0.677124,-0.730103,-0.188232,514
18164615,9973,0.679687,-0.728882,-0.188477,513
18174634,10019,0.681030,-0.733032,-0.188354,511
18184628,9994,0.679443,-0.738525,-0.190796,514
18194635,10007,0.681763,-0.736084,-0.192261,505
18204635,10000,0.680054,-0.733521,-0.194214,505
18214641,10006,0.677979,-0.734497,-0.196411,511
18224619,9978,0.678955,-0.730103,-0.198853,511
18234624,10005,0.677002,-0.723022,-0.198975,509
18244641,10017,0.678955,-0.725342,-0.198975,509
18254636,9995,0.681030,-0.724365,-0.197754,509
18264619,9983,0.682129,-0.724243,-0.197632,510
18274636,10017,0.683960,-0.724854,-0.196899,509
18284618,9982,0.681763,-0.725464,-0.197998,510
18294634,10016,0.682251,-0.730103,-0.197144,511
18304638,10004,0.682983,-0.727783,-0.198120,512
18314778,10140,0.681152,-0.724976,-0.199585,509
18324623,9845,0.683716,-0.723389,-0.200806,509
18334618,9995,0.683472,-0.721558,-0.201050,509
18344623,10005,0.680054,-0.723267,-0.201294,510
18354623,10000,0.681519,-0.723755,-0.200439,510
18364628,10005,0.682495,-0.725586,-0.198486,511
18374685,10057,0.676147,-0.725586,-0.201416,510
18384619,9934,0.679443,-0.726562,-0.199707,510
18394622,10003,0.675659,-0.732422,-0.200317,510
18404639,10017,0.676392,-0.740723,-0.200439,510
18414622,9983,0.672729,-0.747314,-0.201904,506
18424626,10004,0.675293,-0.746094,-0.204224,508
18434633,10007,0.675659,-0.740601,-0.205200,510
18444638,10005,0.676147,-0.737671,-0.208374,512
18454635,9997,0.676147,-0.729858,-0.210815,513
18464615,9980,0.676392,-0.727173,-0.206055,513
18474635,10020,0.675537,-0.719971,-0.207397,515
18484612,9977,0.677246,-0.718018,-0.206665,514
18494619,10007,0.676392,-0.718750,-0.205078,517
18504631,10012,0.679443,-0.719238,-0.200684,517
