t_us,dt_us,ax,ay,az,ppg
14344467,10011,-0.148926,0.593262,0.735718,532
14354474,10007,-0.146973,0.593262,0.738403,529
14364487,10013,-0.146729,0.596680,0.738525,518
14374471,9984,-0.148071,0.600098,0.738159,520
14384458,9987,-0.149658,0.600708,0.739014,510
14394484,10026,-0.148315,0.601440,0.739624,511
14404458,9974,-0.147461,0.601318,0.742310,510
14414457,9999,-0.147583,0.602295,0.743774,506
14424471,10014,-0.147705,0.604004,0.743896,503
14434480,10009,-0.150391,0.610474,0.744751,503
14444485,10005,-0.144165,0.609863,0.737671,501
14454467,9982,-0.137207,0.602783,0.733032,499
14464470,10003,-0.141968,0.604492,0.737061,493
14474476,10006,-0.145874,0.611084,0.742187,497
14484463,9987,-0.149536,0.607788,0.743774,499
14494476,10013,-0.147217,0.603882,0.739136,500
14504482,10006,-0.146118,0.605713,0.735352,503
14514472,9990,-0.143799,0.606323,0.734619,504
14524480,10008,-0.144775,0.608032,0.733032,506
14534469,9989,-0.145142,0.609985,0.732910,502
14544482,10013,-0.149780,0.612915,0.740967,507
14554462,9980,-0.152832,0.613770,0.743896,509
14564483,10021,-0.155396,0.613281,0.746948,511
14574501,10018,-0.158081,0.613892,0.747803,512
14584478,9977,-0.160156,0.611572,0.748413,513
14594481,10003,-0.161377,0.607788,0.748901,509
14604470,9989,-0.160889,0.605713,0.748779,509
14614458,9988,-0.160400,0.605591,0.748413,512
14624466,10008,-0.162231,0.605957,0.749268,505
14634459,9993,-0.162354,0.605957,0.750610,511
14644468,10009,-0.161255,0.606445,0.750488,512
14654481,10013,-0.158569,0.609619,0.746460,510
14664460,9979,-0.154785,0.608765,0.743652,509
14674492,10032,-0.154541,0.612183,0.742798,510
14684470,9978,-0.152466,0.614502,0.741455,508
14694459,9989,-0.151978,0.613647,0.741699,502
14704471,10012,-0.151855,0.610718,0.741455,508
14714485,10014,-0.151367,0.609619,0.741333,503
14724474,9989,-0.151978,0.608643,0.741211,508
