t_us,dt_us,ax,ay,az,ppg
14342793,10003,0.880371,-0.250610,0.361938,505
14352811,10018,0.904419,-0.257690,0.363159,504
14362807,9996,0.948486,-0.267578,0.359741,511
14372788,9981,1.001465,-0.280762,0.352173,519
14382798,10010,1.081543,-0.281860,0.347534,521
14392794,9996,1.078369,-0.264771,0.354980,523
14409887,17093,0.986206,-0.204834,0.394043,515
14415082,5195,0.000000,0.000000,0.000000,518
14422808,7726,0.934570,-0.185059,0.408813,520
14432786,9978,0.880249,-0.173096,0.422974,515
14442827,10041,0.792603,-0.162842,0.424438,517
14452806,9979,0.785034,-0.154785,0.412476,511
14462782,9976,0.816162,-0.145996,0.404175,514
14472797,10015,0.869019,-0.130981,0.396851,509
14482787,9990,0.932251,-0.116455,0.397339,503
14492793,10006,1.044556,-0.118042,0.414062,496
14502788,9995,1.083374,-0.129150,0.421631,488
14512795,10007,1.102539,-0.140015,0.429565,490
14522799,10004,1.099731,-0.150391,0.437378,484
14532789,9990,1.074341,-0.162476,0.439819,474
14542809,10020,1.046387,-0.169678,0.436279,469
14552809,10000,0.993164,-0.170166,0.434326,470
14562803,9994,0.973267,-0.167603,0.429077,469
14572805,10002,0.955688,-0.163574,0.421509,466
14582783,9978,0.942871,-0.168823,0.409912,474
14592801,10018,0.934570,-0.171143,0.399902,482
14602800,9999,0.913452,-0.151978,0.399048,483
14612811,10011,0.896484,-0.138672,0.412598,492
14622827,10016,0.885010,-0.128418,0.423584,497
14632788,9961,0.880127,-0.126953,0.419067,502
14642807,10019,0.877319,-0.133789,0.407471,508
14652800,9993,0.873047,-0.145264,0.381226,504
14662795,9995,0.866089,-0.158813,0.371826,511
14672795,10000,0.864380,-0.158447,0.364624,502
14682795,10000,0.862793,-0.153198,0.360107,507
14692788,9993,0.865601,-0.146729,0.355469,499
14702808,10020,0.860107,-0.138184,0.352295,497
14712785,9977,0.851685,-0.128540,0.348389,491
14722790,10005,0.853516,-0.126343,0.347900,490
14732793,10003,0.856812,-0.125854,0.346069,487
14742798,10005,0.859985,-0.125732,0.343506,482
14752790,9992,0.863770,-0.127075,0.339722,477
14762786,9996,0.863281,-0.129517,0.329956,472
14772785,9999,0.859131,-0.130371,0.330811,471
14782791,10006,0.855225,-0.131348,0.329102,473
14792791,10000,0.849121,-0.132690,0.329102,471
14802828,10037,0.840942,-0.133545,0.329712,470
14812802,9974,0.832397,-0.135986,0.330688,471
14822788,9986,0.818359,-0.143799,0.338379,465
14832795,10007,0.816528,-0.146851,0.340210,472
14842800,10005,0.816162,-0.150269,0.341919,471
14852805,10005,0.814819,-0.155151,0.342651,473
14862798,9993,0.810303,-0.158691,0.345093,472
14872783,9985,0.810181,-0.162842,0.347656,465
14882798,10015,0.810547,-0.163574,0.349487,475
14892794,9996,0.813721,-0.162720,0.351807,472
14902794,10000,0.816772,-0.163086,0.354370,478
14912793,9999,0.817749,-0.164917,0.359741,480
14922799,10006,0.819092,-0.166260,0.367188,476
14932811,10012,0.827148,-0.180176,0.376587,480
14942787,9976,0.835205,-0.193237,0.376221,496
14952790,10003,0.852661,-0.218872,0.374878,497
14962806,10016,0.876831,-0.234863,0.371704,506
14972807,10001,0.901855,-0.242676,0.368286,514
14982814,10007,0.942383,-0.236694,0.374756,522
14992789,9975,0.956787,-0.227905,0.381958,529
15002791,10002,0.965088,-0.215576,0.389282,538
15012787,9996,0.971924,-0.209717,0.394775,534
15022808,10021,0.981201,-0.214355,0.394409,546
15032782,9974,0.990723,-0.224609,0.392456,550
15042802,10020,0.995117,-0.245117,0.394043,549
15052800,9998,0.982178,-0.251587,0.395142,551
15062782,9982,0.961304,-0.256104,0.395508,547
15072783,10001,0.936279,-0.256348,0.393921,539
15082806,10023,0.911987,-0.255127,0.390381,541
15092796,9990,0.886475,-0.253662,0.387329,535
15102788,9992,0.893799,-0.254883,0.382080,532
15112792,10004,0.916626,-0.255981,0.378784,526
15122789,9997,0.954224,-0.256836,0.374634,519
15132782,9993,0.993530,-0.258057,0.368286,516
15142805,10023,1.053711,-0.273193,0.352051,516
15152793,9988,1.049805,-0.284424,0.343628,514
15162801,10008,1.051025,-0.294678,0.335449,504
15172797,9996,1.046143,-0.300537,0.329590,504
15182787,9990,1.037354,-0.305420,0.327026,501
15192798,10011,1.024780,-0.305908,0.322388,494
15202795,9997,0.990479,-0.295410,0.313354,498
15212803,10008,0.972168,-0.283569,0.311279,498
15222809,10006,0.958252,-0.267456,0.308350,503
15232798,9989,0.949341,-0.248291,0.307129,507
15242798,10000,0.941650,-0.229492,0.309814,513
15252789,9991,0.933960,-0.209106,0.316284,520
15262797,10008,0.931519,-0.209839,0.317261,519
15272789,9992,0.928223,-0.210449,0.315430,532
15282799,10010,0.918823,-0.209351,0.313110,532
15292806,10007,0.905762,-0.205444,0.308838,545
15302807,10001,0.891724,-0.205566,0.307129,538
15312804,9997,0.863281,-0.213989,0.306152,545
15322791,9987,0.850220,-0.222290,0.305664,538
15332787,9996,0.841675,-0.229980,0.305908,534
15342831,10044,0.840698,-0.238770,0.305908,535
15352812,9981,0.845703,-0.249390,0.306030,530
15362809,9997,0.877686,-0.272461,0.312744,523
15372808,9999,0.895020,-0.282471,0.314209,521
15382792,9984,0.916260,-0.292358,0.320313,512
15392795,10003,0.933960,-0.301514,0.320557,503
15402797,10002,0.952759,-0.307129,0.320923,506
15412792,9995,0.966797,-0.311523,0.319214,499
15422804,10012,0.977295,-0.311890,0.319824,495
15432787,9983,0.980225,-0.308716,0.320679,497
15442788,10001,0.979858,-0.303345,0.320190,491
15452804,10016,0.975220,-0.293945,0.320190,501
15462788,9984,0.967041,-0.279175,0.320435,503
15472794,10006,0.941162,-0.253174,0.318970,496
15482800,10006,0.931396,-0.247314,0.322632,502
15499009,16209,0.914795,-0.246460,0.324097,507
15504701,5692,0.000000,0.000000,0.000000,505
15512809,8108,0.907349,-0.247314,0.324585,506
15522787,9978,0.901123,-0.250732,0.327271,508
15532784,9997,0.887573,-0.250244,0.326538,507
15542785,10001,0.883057,-0.246460,0.326660,510
15552810,10025,0.879395,-0.241821,0.328613,511
15562800,9990,0.875732,-0.235840,0.328735,507
15572807,10007,0.878662,-0.229004,0.328735,514
15582783,9976,0.884888,-0.218506,0.331421,517
15592785,10002,0.892700,-0.212280,0.332520,521
15605081,12296,0.904785,-0.207397,0.332642,524
15612798,7717,0.923218,-0.205200,0.331055,528
15622793,9995,0.952759,-0.208008,0.328613,529
15632784,9991,1.017090,-0.209229,0.343262,527
15642802,10018,1.039185,-0.204590,0.361816,527
15652783,9981,1.040039,-0.196411,0.379883,525
15662794,10011,1.025879,-0.191772,0.391846,523
15672804,10010,1.008179,-0.188721,0.396240,514
15682803,9999,0.999756,-0.184570,0.394653,510
15692807,10004,0.963501,-0.161865,0.401001,497
15702785,9978,0.932617,-0.139038,0.406494,493
15712786,10001,0.901001,-0.116089,0.411133,498
15722810,10024,0.886597,-0.097656,0.412720,496
15732801,9991,0.890137,-0.086792,0.419067,494
15742806,10005,0.929687,-0.077759,0.430664,495
15752784,9978,0.956177,-0.079468,0.429199,495
15762803,10019,0.984863,-0.084351,0.428345,492
15772804,10001,1.005737,-0.087158,0.426758,494
15782797,9993,1.020386,-0.090942,0.423828,494
15792802,10005,1.028320,-0.095947,0.422485,492
15802800,9998,1.003906,-0.104370,0.423828,492
15812802,10002,0.981567,-0.110474,0.428223,484
15822794,9992,0.965332,-0.120850,0.426880,493
15832811,10017,0.964478,-0.140381,0.416138,494
15842805,9994,0.973633,-0.165894,0.400269,494
15852806,10001,0.973389,-0.204346,0.364990,487
15862782,9976,0.959106,-0.209106,0.355713,485
15872842,10060,0.943848,-0.202026,0.350708,491
15882793,9951,0.923950,-0.184326,0.351196,487
15892785,9992,0.904785,-0.164062,0.353882,488
15902810,10025,0.889160,-0.129028,0.361328,484
15912809,9999,0.858032,-0.120117,0.361450,486
15922805,9996,0.851440,-0.113403,0.355103,488
15932783,9978,0.849121,-0.110840,0.349365,500
15942801,10018,0.849976,-0.111816,0.341187,497
15952790,9989,0.852295,-0.115112,0.331787,504
15962790,10000,0.850220,-0.127686,0.318726,504
15972809,10019,0.850952,-0.133789,0.314697,506
15982793,9984,0.847778,-0.139038,0.314087,505
15992791,9998,0.845093,-0.139771,0.318970,498
16002809,10018,0.840820,-0.140747,0.328003,501
16012790,9981,0.842407,-0.144043,0.338379,492
16022810,10020,0.844482,-0.146362,0.339966,491
16032808,9998,0.844727,-0.147705,0.335815,482
16042825,10017,0.843506,-0.151489,0.333984,484
16052799,9974,0.838867,-0.151123,0.330444,481
16062812,10013,0.836792,-0.147583,0.329956,477
16072809,9997,0.840088,-0.140747,0.331177,473
16082786,9977,0.846558,-0.139526,0.337402,476
16092805,10019,0.857544,-0.141724,0.342285,477
16102789,9984,0.868530,-0.145386,0.346069,477
16112809,10020,0.879395,-0.151367,0.347778,480
16122810,10001,0.888672,-0.163940,0.343750,476
16132784,9974,0.890137,-0.167847,0.337158,488
16142789,10005,0.889038,-0.170532,0.331055,491
16152782,9993,0.887329,-0.171143,0.328491,497
16162798,10016,0.886719,-0.168579,0.327148,502
16172784,9986,0.888550,-0.163818,0.327515,508
16182802,10018,0.892822,-0.151489,0.339600,516
16192790,9988,0.895386,-0.144897,0.347168,525
16202795,10005,0.899536,-0.140625,0.351440,531
16212799,10004,0.911133,-0.139160,0.353027,538
16222804,10005,0.926758,-0.141479,0.352417,543
16232783,9979,0.960205,-0.151001,0.354370,550
16242788,10005,0.981812,-0.155518,0.355591,553
16252786,9998,1.008179,-0.161377,0.361694,556
16262784,9998,1.036255,-0.167847,0.373169,555
16272805,10021,1.055786,-0.176392,0.383789,569
16282804,9999,1.073853,-0.214844,0.401611,556
16292808,10004,1.087280,-0.194946,0.404419,551
16302802,9994,1.050293,-0.187988,0.411987,543
16312800,9998,0.997314,-0.176270,0.414795,547
16322790,9990,0.941528,-0.163696,0.412964,551
16332803,10013,0.898193,-0.155762,0.403931,545
16342795,9992,0.863159,-0.156006,0.377319,544
16352782,9987,0.864380,-0.164307,0.366211,544
16362808,10026,0.878906,-0.175049,0.355103,546
16372811,10003,0.902466,-0.185425,0.348511,544
16382792,9981,0.928711,-0.198853,0.347412,542
16392793,10001,0.989746,-0.238037,0.341187,539
16402845,10052,1.017578,-0.259399,0.337646,534
16413571,10726,1.037720,-0.277832,0.334351,525
16422808,9237,1.042114,-0.290161,0.331909,526
16432791,9983,1.035767,-0.296753,0.322754,524
16442785,9994,1.031006,-0.298706,0.316772,519
16452802,10017,1.008057,-0.277588,0.304565,518
16462782,9980,0.996460,-0.270630,0.301392,517
16472801,10019,0.980713,-0.254883,0.298462,521
16482795,9994,0.963501,-0.242798,0.293579,517
16492806,10011,0.948242,-0.232056,0.290039,525
16502804,9998,0.918213,-0.215088,0.282471,530
16519777,16973,0.895630,-0.203491,0.275391,532
16525385,5608,0.000000,0.000000,0.000000,524
16532800,7415,0.888550,-0.194458,0.269043,532
16542802,10002,0.886719,-0.190552,0.259766,533
16552801,9999,0.885132,-0.188232,0.250854,531
16562787,9986,0.900024,-0.197021,0.233887,525
16572789,10002,0.909790,-0.204224,0.229736,518
16582827,10038,0.919189,-0.212036,0.226562,521
16592802,9975,0.923218,-0.222412,0.227295,509
16602788,9986,0.927368,-0.238159,0.229980,511
16612788,10000,0.925415,-0.266602,0.246216,503
16622811,10023,0.922363,-0.276978,0.254517,502
16632804,9993,0.922974,-0.282715,0.260376,496
16642784,9980,0.929077,-0.285522,0.260620,493
16652797,10013,0.934082,-0.279175,0.259766,500
16662782,9985,0.955200,-0.273682,0.247192,494
16672806,10024,0.955933,-0.259766,0.237427,501
16682807,10001,0.959106,-0.260010,0.235596,504
16692787,9980,0.968872,-0.260498,0.232178,500
16702807,10020,0.964722,-0.260742,0.233765,507
16712789,9982,0.963867,-0.254639,0.235962,509
16722807,10018,0.977295,-0.251221,0.249023,511
16732783,9976,0.974487,-0.246338,0.256958,509
16742804,10021,0.969604,-0.241821,0.269287,520
16752809,10005,0.964966,-0.237671,0.286255,515
16762797,9988,0.957153,-0.233887,0.300537,515
16772790,9993,0.956787,-0.239868,0.308960,524
16782820,10030,0.949463,-0.242554,0.307983,527
16792791,9971,0.950317,-0.237915,0.308838,525
16802810,10019,0.947510,-0.226685,0.313232,527
16812797,9987,0.947388,-0.209595,0.316528,521
16822799,10002,0.954590,-0.196167,0.320313,525
16832805,10006,0.965942,-0.170898,0.332642,520
16842792,9987,0.973145,-0.163818,0.343262,516
16852799,10007,0.969971,-0.157104,0.349243,512
16862782,9983,0.969116,-0.155518,0.352661,512
16872803,10021,0.973389,-0.156372,0.357056,510
16882801,9998,0.998901,-0.142944,0.371704,509
16892805,10004,1.025146,-0.149170,0.378418,499
16902785,9980,1.060303,-0.164917,0.380615,503
16912800,10015,1.082275,-0.179077,0.382202,496
16922789,9989,1.067627,-0.185059,0.384888,489
16932792,10003,1.029663,-0.187500,0.387695,478
16942804,10012,0.985107,-0.176025,0.361938,471
16952787,9983,0.979614,-0.171265,0.347290,471
16962829,10042,0.968384,-0.162354,0.340698,473
16972791,9962,0.943237,-0.147095,0.339966,472
16982811,10020,0.909668,-0.128418,0.344849,467
16992801,9990,0.860352,-0.088501,0.369751,477
17002784,9983,0.870239,-0.079224,0.371948,480
17012804,10020,0.895386,-0.079224,0.370728,487
17022800,9996,0.923950,-0.089722,0.369873,493
17032797,9997,0.943604,-0.100220,0.368530,507
17042799,10002,0.959106,-0.106201,0.367798,510
17052792,9993,0.983276,-0.101563,0.368164,513
17062812,10020,0.989380,-0.101929,0.369263,510
17072802,9990,0.989258,-0.108887,0.372681,520
17082803,10001,0.981323,-0.116455,0.375854,521
17092810,10007,0.973755,-0.132812,0.378052,514
17102787,9977,0.969604,-0.173096,0.367676,520
17112794,10007,0.974854,-0.189453,0.360107,518
17122785,9991,0.979614,-0.197021,0.355835,516
17132801,10016,0.980713,-0.201660,0.350098,513
17142795,9994,0.977539,-0.200195,0.347412,508
