t_us,dt_us,ax,ay,az,ppg
21846722,10000,0.337769,-0.621826,-0.738281,510
21856702,9980,0.338379,-0.621338,-0.739014,511
21866699,9997,0.339478,-0.619995,-0.739136,517
21876699,10000,0.340210,-0.620972,-0.739258,512
21886739,10040,0.339844,-0.619751,-0.738770,515
21896703,9964,0.339111,-0.618896,-0.739502,513
21906716,10013,0.336548,-0.620605,-0.739746,513
21916702,9986,0.335327,-0.621582,-0.740234,511
21926715,10013,0.334473,-0.620972,-0.739136,515
21936717,10002,0.331299,-0.622681,-0.739136,512
21946713,9996,0.329834,-0.623779,-0.740234,511
21956701,9988,0.330322,-0.624390,-0.737915,512
21966717,10016,0.329712,-0.624023,-0.738647,513
21976715,9998,0.328247,-0.624756,-0.739502,510
21986698,9983,0.327637,-0.623535,-0.741821,510
21996712,10014,0.325195,-0.624268,-0.743042,512
22006694,9982,0.325562,-0.625122,-0.743286,507
22016747,10053,0.326416,-0.625977,-0.743286,511
22026714,9967,0.327393,-0.628296,-0.741821,508
22036695,9981,0.328247,-0.629028,-0.739014,510
22046697,10002,0.329468,-0.626587,-0.737915,510
22056709,10012,0.331543,-0.626709,-0.737183,509
22066721,10012,0.331543,-0.624756,-0.737915,511
22076735,10014,0.332642,-0.622925,-0.738403,510
22086704,9969,0.333130,-0.622314,-0.738647,508
22096720,10016,0.334839,-0.621704,-0.739136,511
22106699,9979,0.335449,-0.621094,-0.738281,500
22116713,10014,0.334961,-0.622314,-0.738770,510
22126703,9990,0.335815,-0.622437,-0.736816,511
22136699,9996,0.337280,-0.622925,-0.737671,510
22146695,9996,0.334839,-0.622314,-0.737793,508
22156703,10008,0.334229,-0.622803,-0.738281,510
22166721,10018,0.333862,-0.622437,-0.740723,505
22176721,10000,0.334106,-0.622192,-0.740845,509
22186723,10002,0.332520,-0.623047,-0.739868,512
22196702,9979,0.332153,-0.622925,-0.739014,510
22206732,10030,0.331543,-0.624390,-0.738892,511
22216715,9983,0.330566,-0.623901,-0.738281,510
22226718,10003,0.329346,-0.623779,-0.738159,511
22236705,9987,0.327393,-0.623657,-0.739502,505
22246704,9999,0.327271,-0.624512,-0.741089,509
22256715,10011,0.326538,-0.625488,-0.742920,511
