t_us,dt_us,ax,ay,az,ppg
10027716,10021,0.265625,-0.985107,-0.007202,506
10037703,9987,0.266357,-0.986450,-0.008179,508
10047700,9997,0.266357,-0.986572,-0.009766,505
10057720,10020,0.264404,-0.986328,-0.010498,499
10067715,9995,0.264282,-0.987061,-0.011353,495
10077697,9982,0.263672,-0.986572,-0.010254,496
10087705,10008,0.262573,-0.987915,-0.011230,489
10097699,9994,0.262085,-0.988159,-0.010864,488
10107716,10017,0.260010,-0.988403,-0.009644,486
10117697,9981,0.261719,-0.987793,-0.010254,482
10127740,10043,0.261353,-0.987793,-0.009521,480
10137699,9959,0.262573,-0.988403,-0.009888,475
10147719,10020,0.262695,-0.987793,-0.009155,470
10157717,9998,0.261719,-0.984375,-0.008545,474
10167698,9981,0.262695,-0.984863,-0.007690,472
10177723,10025,0.264282,-0.984619,-0.006836,467
10187726,10003,0.266724,-0.985229,-0.008179,470
10197714,9988,0.266724,-0.985229,-0.006958,467
10207713,9999,0.268677,-0.987671,-0.007324,477
10217704,9991,0.270264,-0.994385,-0.007690,475
10227724,10020,0.270142,-0.995117,-0.008179,490
10237703,9979,0.269043,-0.994385,-0.007813,505
10247710,10007,0.267822,-0.992432,-0.007324,517
10257718,10008,0.265137,-0.990112,-0.007690,535
10267712,9994,0.263306,-0.984985,-0.008423,553
10277698,9986,0.260620,-0.981934,-0.008911,574
10287708,10010,0.260010,-0.981934,-0.007568,589
10297695,9987,0.259521,-0.981445,-0.006958,612
10307719,10024,0.259399,-0.980347,-0.007080,620
10317722,10003,0.259399,-0.980103,-0.006104,631
10327718,9996,0.259521,-0.981812,-0.005493,640
10337714,9996,0.260010,-0.981934,-0.005615,633
10347701,9987,0.260986,-0.982666,-0.004395,635
10357714,10013,0.260864,-0.982788,-0.004150,628
10367712,9998,0.262695,-0.984863,-0.004395,617
10377698,9986,0.263550,-0.986694,-0.002563,602
10387722,10024,0.266235,-0.987183,-0.002930,586
10397721,9999,0.266357,-0.986938,-0.003418,562
10407722,10001,0.267090,-0.985962,-0.003906,548
10417721,9999,0.267334,-0.987427,-0.005859,528
10427719,9998,0.266602,-0.985718,-0.005005,515
10437720,10001,0.265991,-0.985229,-0.009033,495
10447718,9998,0.264526,-0.984985,-0.010132,488
10457715,9997,0.261597,-0.984985,-0.010376,467
10467715,10000,0.259155,-0.985962,-0.008667,458
10477712,9997,0.258423,-0.987427,-0.008179,455
10487701,9989,0.258667,-0.989136,-0.006592,449
10497698,9997,0.258179,-0.989746,-0.005981,447
10507714,10016,0.258545,-0.990845,-0.005737,448
