t_us,dt_us,ax,ay,az,ppg
19839086,10022,-0.359253,0.691040,0.593994,518
19849082,9996,-0.359497,0.696411,0.592407,527
19859066,9984,-0.356079,0.699463,0.591187,532
19869085,10019,-0.352783,0.698242,0.590576,538
19879082,9997,-0.349854,0.696411,0.589355,545
19889078,9996,-0.346802,0.694336,0.587524,548
19899087,10009,-0.343994,0.694336,0.586426,548
19909082,9995,-0.337402,0.692383,0.589111,551
19919068,9986,-0.335693,0.689087,0.590088,558
19929078,10010,-0.334473,0.683960,0.593262,551
19939075,9997,-0.334839,0.680786,0.595703,548
19949065,9990,-0.337158,0.676147,0.598755,556
19959118,10053,-0.344482,0.673950,0.592529,553
19969091,9973,-0.348999,0.673950,0.589233,552
19979079,9988,-0.352905,0.673950,0.589966,551
19989086,10007,-0.353638,0.676025,0.590210,540
19999073,9987,-0.352783,0.675049,0.587891,541
20009091,10018,-0.352417,0.679810,0.586182,532
20019085,9994,-0.358032,0.684082,0.584839,531
20029071,9986,-0.362061,0.688843,0.583862,528
20039082,10011,-0.367920,0.691284,0.582275,528
20049075,9993,-0.371094,0.688477,0.583252,526
20059078,10003,-0.371948,0.688599,0.584229,525
20069093,10015,-0.375366,0.695068,0.582397,526
20079093,10000,-0.377197,0.698242,0.583740,518
20089064,9971,-0.376343,0.699463,0.586426,524
20099092,10028,-0.378174,0.700928,0.589355,523
20109074,9982,-0.380127,0.703613,0.590698,523
20119065,9991,-0.380005,0.710693,0.594849,524
20129077,10012,-0.376221,0.715210,0.595215,524
20139071,9994,-0.375854,0.716797,0.594727,521
20149080,10009,-0.373535,0.719482,0.593750,524
20159093,10013,-0.368652,0.719482,0.591919,524
20169071,9978,-0.364624,0.715942,0.591309,516
20179092,10021,-0.351929,0.703125,0.591553,519
20189068,9976,-0.346802,0.697388,0.590210,513
20199074,10006,-0.345215,0.690674,0.587769,523
20209082,10008,-0.348389,0.684570,0.585449,527
20219084,10002,-0.351685,0.678467,0.582153,528
20229075,9991,-0.348755,0.670898,0.578857,531
20239073,9998,-0.347046,0.668823,0.578003,521
20249082,10009,-0.346924,0.671021,0.577637,526
20259073,9991,-0.347534,0.676758,0.578613,524
20269067,9994,-0.347778,0.680908,0.583252,521
20279076,10009,-0.346436,0.683838,0.586060,522
20289079,10003,-0.344482,0.687622,0.586426,518
20299075,9996,-0.343384,0.685059,0.586914,520
20309067,9992,-0.342407,0.681885,0.588135,521
20319086,10019,-0.341675,0.681030,0.590088,516
20329094,10008,-0.345337,0.680420,0.588745,508
20339091,9997,-0.352173,0.675659,0.592285,517
20349083,9992,-0.351074,0.673706,0.593140,512
20359111,10028,-0.351440,0.672974,0.593994,510
