t_us,dt_us,ax,ay,az,ppg
75605787,9996,-0.060669,-0.642578,-0.792358,516
75615783,9996,-0.061035,-0.641602,-0.791748,508
75625791,10008,-0.063354,-0.640503,-0.790283,515
75635786,9995,-0.065430,-0.638672,-0.788696,509
75645782,9996,-0.067993,-0.638062,-0.788940,509
75659108,13326,-0.065796,-0.640259,-0.789185,513
75665785,6677,-0.062500,-0.639771,-0.788574,505
75675785,10000,-0.062134,-0.641602,-0.789185,512
75685785,10000,-0.061646,-0.642334,-0.790405,513
75723551,37766,-0.064575,-0.643188,-0.790405,511
75728941,5390,0.000000,0.000000,0.000000,514
75733002,4061,-0.064209,-0.642090,-0.789673,510
75738414,5412,0.000000,0.000000,0.000000,509
75785833,47419,-0.061401,-0.643677,-0.789307,504
75791323,5490,-0.062622,-0.643433,-0.787720,505
75796649,5326,0.000000,0.000000,0.000000,509
75800625,3976,-0.062012,-0.643433,-0.788330,512
75806009,5384,0.000000,0.000000,0.000000,509
75810077,4068,-0.062378,-0.644531,-0.789429,510
75815474,5397,-0.063721,-0.645386,-0.790527,511
75820880,5406,0.000000,0.000000,0.000000,505
75825105,4225,-0.063721,-0.644897,-0.789795,506
75830365,5260,0.000000,0.000000,0.000000,505
75835778,5413,-0.062988,-0.642578,-0.789307,508
75845795,10017,-0.063232,-0.641357,-0.787354,511
75855780,9985,-0.062988,-0.640381,-0.787964,510
75865782,10002,-0.063599,-0.642090,-0.790771,510
75875776,9994,-0.062378,-0.640991,-0.789673,512
75885798,10022,-0.063354,-0.640503,-0.791626,511
75895770,9972,-0.062866,-0.641846,-0.791504,512
75905800,10030,-0.062378,-0.641968,-0.791626,511
75915792,9992,-0.063599,-0.642090,-0.790894,508
75925774,9982,-0.063843,-0.642944,-0.790161,512
75935798,10024,-0.064209,-0.641968,-0.789429,514
75945792,9994,-0.064453,-0.643066,-0.789429,516
75974606,28814,-0.064087,-0.640015,-0.792236,517
75980048,5442,0.000000,0.000000,0.000000,521
75984016,3968,-0.066284,-0.640259,-0.793091,524
75989386,5370,0.000000,0.000000,0.000000,524
75995779,6393,-0.064453,-0.641724,-0.793701,521
76005770,9991,-0.063843,-0.642822,-0.794189,521
76015794,10024,-0.064209,-0.641235,-0.793335,517
76025783,9989,-0.065063,-0.644775,-0.792725,532
76035772,9989,-0.063477,-0.642212,-0.791016,521
76045783,10011,-0.063477,-0.640991,-0.790283,522
76055774,9991,-0.063354,-0.639771,-0.788696,519
76065786,10012,-0.063843,-0.638550,-0.787842,521
76075782,9996,-0.064087,-0.638306,-0.787964,521
76085815,10033,-0.062134,-0.638672,-0.788452,516
76095798,9983,-0.060913,-0.638794,-0.789429,520
76105790,9992,-0.060547,-0.638916,-0.787964,512
76115772,9982,-0.060669,-0.640381,-0.788818,515
76125776,10004,-0.062134,-0.642090,-0.791870,515
76135791,10015,-0.064209,-0.642456,-0.789673,515
76145783,9992,-0.064697,-0.643921,-0.791138,515
76155789,10006,-0.065063,-0.643677,-0.790039,506
76165785,9996,-0.064453,-0.646729,-0.789673,508
76175789,10004,-0.063965,-0.648071,-0.789062,514
76185772,9983,-0.062378,-0.646362,-0.789429,513
76195796,10024,-0.064087,-0.645508,-0.788452,514
76205794,9998,-0.064331,-0.643921,-0.787476,512
76215774,9980,-0.063599,-0.645996,-0.787598,505
76225773,9999,-0.063232,-0.643555,-0.788818,512
76235781,10008,-0.063354,-0.642822,-0.786865,514
76245784,10003,-0.062866,-0.641968,-0.788940,513
76257617,11833,-0.062378,-0.644897,-0.789551,507
76281893,24276,-0.062012,-0.645020,-0.791382,514
76287306,5413,0.000000,0.000000,0.000000,513
76291506,4200,-0.063965,-0.644653,-0.789307,512
76296809,5303,-0.065308,-0.645020,-0.790161,513
76312132,15323,-0.066162,-0.642212,-0.791626,512
76318314,6182,0.000000,0.000000,0.000000,514
76325779,7465,-0.064819,-0.642944,-0.793091,514
76335789,10010,-0.061890,-0.643311,-0.790405,513
76345783,9994,-0.064575,-0.639404,-0.790161,511
76355773,9990,-0.064575,-0.641479,-0.790527,510
76376691,20918,-0.062378,-0.640015,-0.789795,511
76382247,5556,-0.061157,-0.641235,-0.791504,512
76387928,5681,0.000000,0.000000,0.000000,512
76395780,7852,-0.061279,-0.641235,-0.789917,505
76405788,10008,-0.062012,-0.643311,-0.787109,509
76415781,9993,-0.062134,-0.642456,-0.788818,501
76425779,9998,-0.064575,-0.640137,-0.785522,512
76435779,10000,-0.067017,-0.641602,-0.786133,502
76445783,10004,-0.065674,-0.641357,-0.787476,510
76455795,10012,-0.062012,-0.644287,-0.790161,511
76465791,9996,-0.061401,-0.644653,-0.791138,510
76475771,9980,-0.059082,-0.645142,-0.791260,510
76485782,10011,-0.060425,-0.646362,-0.790527,512
76495782,10000,-0.060547,-0.645508,-0.791260,511
76505788,10006,-0.063599,-0.643433,-0.790161,502
76515784,9996,-0.066772,-0.643677,-0.790039,510
76525788,10004,-0.065552,-0.644653,-0.791504,510
76535772,9984,-0.067017,-0.641724,-0.790649,511
76545797,10025,-0.066406,-0.642212,-0.790649,511
76555795,9998,-0.062866,-0.645142,-0.790283,509
76565780,9985,-0.059937,-0.643677,-0.788696,511
76575792,10012,-0.059448,-0.645386,-0.788696,510
76585773,9981,-0.063599,-0.644897,-0.790283,512
76595786,10013,-0.065308,-0.644165,-0.789062,507
