t_us,dt_us,ax,ay,az,ppg
15915356,9990,-0.177490,-0.322144,0.924438,524
15925362,10006,-0.176025,-0.325684,0.925293,516
15935358,9996,-0.176147,-0.329224,0.924683,517
15945370,10012,-0.176636,-0.327515,0.923584,514
15955358,9988,-0.179687,-0.317505,0.922974,519
15965362,10004,-0.180054,-0.317017,0.923218,514
15975356,9994,-0.179810,-0.320435,0.921387,512
15985344,9988,-0.177612,-0.322144,0.920288,519
15995369,10025,-0.176880,-0.323242,0.918945,518
16005360,9991,-0.176636,-0.322021,0.920410,517
16015354,9994,-0.179443,-0.319824,0.924561,515
16025360,10006,-0.177734,-0.322510,0.925537,517
16035356,9996,-0.177490,-0.325195,0.927612,510
16045368,10012,-0.176514,-0.325073,0.927368,517
16055357,9989,-0.176514,-0.324951,0.925415,516
16065371,10014,-0.176880,-0.320557,0.923218,515
16075344,9973,-0.178101,-0.320313,0.923828,515
16085354,10010,-0.178345,-0.322144,0.922485,515
16095357,10003,-0.176025,-0.323486,0.921021,516
16105362,10005,-0.177246,-0.322266,0.919312,516
16115354,9992,-0.175049,-0.319458,0.922363,513
16125345,9991,-0.179077,-0.319946,0.923828,516
16135343,9998,-0.179077,-0.323242,0.925171,513
16145374,10031,-0.178223,-0.327148,0.926758,513
16155373,9999,-0.178467,-0.328247,0.926270,515
16165369,9996,-0.177124,-0.327515,0.926025,515
16175355,9986,-0.176147,-0.321411,0.921509,514
16185368,10013,-0.176758,-0.315186,0.922852,506
16195361,9993,-0.178223,-0.315430,0.922363,513
16205352,9991,-0.179321,-0.318481,0.924316,513
16215352,10000,-0.178833,-0.323364,0.923828,516
16225360,10008,-0.176636,-0.324707,0.921387,515
16235350,9990,-0.176270,-0.323730,0.921021,513
16245363,10013,-0.176514,-0.323730,0.922363,515
16255359,9996,-0.177246,-0.321167,0.925293,511
16265343,9984,-0.179199,-0.320435,0.925537,507
16275350,10007,-0.177856,-0.323608,0.926025,514
16285371,10021,-0.175659,-0.322876,0.923462,512
16295371,10000,-0.176025,-0.319702,0.924194,511
16308912,13541,-0.176636,-0.317261,0.923950,512
16315376,6464,-0.177490,-0.318970,0.922974,516
16325397,10021,-0.177612,-0.320679,0.923950,514
16335352,9955,-0.177734,-0.324951,0.922485,516
16345350,9998,-0.178467,-0.325073,0.922852,514
16355357,10007,-0.176636,-0.323486,0.923340,514
16365358,10001,-0.178833,-0.322510,0.925537,513
16375351,9993,-0.179199,-0.322876,0.925415,511
16385353,10002,-0.177856,-0.325439,0.925293,509
16395350,9997,-0.176758,-0.322144,0.921997,514
16405361,10011,-0.176880,-0.318970,0.921387,505
16415367,10006,-0.176514,-0.318237,0.922607,513
16425366,9999,-0.177002,-0.319580,0.920654,510
16435363,9997,-0.177246,-0.319214,0.921387,515
16445354,9991,-0.176270,-0.324219,0.923584,513
16455354,10000,-0.176636,-0.325317,0.924927,513
16465355,10001,-0.179199,-0.322998,0.926758,513
16475351,9996,-0.180298,-0.320679,0.924683,506
16485360,10009,-0.179321,-0.321411,0.925415,506
16495359,9999,-0.178955,-0.321045,0.924927,512
16505359,10000,-0.177490,-0.321411,0.922607,513
16515348,9989,-0.177612,-0.320801,0.920654,512
16525370,10022,-0.177002,-0.322510,0.921631,509
16535362,9992,-0.176514,-0.322998,0.921875,514
16545370,10008,-0.176758,-0.322876,0.922607,509
16555365,9995,-0.177124,-0.319092,0.922852,515
16565359,9994,-0.176147,-0.317627,0.923218,513
16575362,10003,-0.177612,-0.320435,0.924561,513
16585373,10011,-0.177734,-0.323853,0.923706,513
16595343,9970,-0.178711,-0.325684,0.923096,513
16605358,10015,-0.178223,-0.324097,0.922729,512
16615359,10001,-0.178589,-0.322388,0.923584,524
16625366,10007,-0.178711,-0.321777,0.924683,506
16635347,9981,-0.177490,-0.321411,0.922974,515
16645389,10042,-0.177124,-0.320557,0.921387,513
16655372,9983,-0.175293,-0.318359,0.921265,515
16665364,9992,-0.174561,-0.319092,0.921509,511
16675346,9982,-0.175903,-0.319336,0.923340,515
16685354,10008,-0.178345,-0.322510,0.926758,514
16695366,10012,-0.179199,-0.326904,0.929810,514
16705355,9989,-0.178711,-0.329224,0.928467,513
16715358,10003,-0.177734,-0.323975,0.923584,507
16725352,9994,-0.176636,-0.319458,0.921143,515
16735367,10015,-0.178711,-0.316284,0.919312,507
16745344,9977,-0.176636,-0.316406,0.918823,515
16755348,10004,-0.176392,-0.317871,0.919678,515
16765365,10017,-0.177002,-0.320557,0.924805,517
16775372,10007,-0.176514,-0.326660,0.928101,515
16785352,9980,-0.177246,-0.325562,0.927979,511
16795354,10002,-0.178467,-0.322998,0.928467,519
16805360,10006,-0.177856,-0.323730,0.928833,518
16815364,10004,-0.179077,-0.323608,0.927368,518
16825386,10022,-0.176636,-0.322510,0.921509,514
16835357,9971,-0.177002,-0.319580,0.918701,519
16845356,9999,-0.177368,-0.314819,0.918091,518
16855354,9998,-0.178223,-0.314819,0.919189,511
16865371,10017,-0.177246,-0.318726,0.920776,517
16875343,9972,-0.177856,-0.325073,0.926392,515
16885348,10005,-0.177856,-0.326782,0.925903,515
16895351,10003,-0.178101,-0.324219,0.926636,517
16905358,10007,-0.178101,-0.323364,0.926636,516
16915364,10006,-0.177612,-0.323364,0.925171,512
16925345,9981,-0.177979,-0.322510,0.926147,515
16935370,10025,-0.177246,-0.319702,0.922119,514
16945343,9973,-0.177734,-0.319214,0.920044,517
16955370,10027,-0.176758,-0.317017,0.919800,509
16965368,9998,-0.177246,-0.316162,0.920044,507
16975350,9982,-0.178467,-0.318604,0.921387,513
16985344,9994,-0.180054,-0.327271,0.926880,506
16995346,10002,-0.178955,-0.330078,0.927856,514
17005356,10010,-0.177490,-0.327393,0.929810,511
17015345,9989,-0.177124,-0.324463,0.928223,514
17025350,10005,-0.176514,-0.322021,0.927612,514
17035346,9996,-0.177368,-0.318604,0.925049,509
17045353,10007,-0.176514,-0.317871,0.918579,513
17055371,10018,-0.175659,-0.318115,0.918701,509
17065349,9978,-0.176147,-0.317139,0.918823,514
17075364,10015,-0.177612,-0.319702,0.922363,515
17085344,9980,-0.179810,-0.323242,0.922485,507
17095359,10015,-0.180420,-0.326538,0.927979,514
17105362,10003,-0.180176,-0.326660,0.928955,514
17115350,9988,-0.177734,-0.327393,0.926514,515
17125384,10034,-0.175293,-0.323730,0.924438,510
17135389,10005,-0.175049,-0.317383,0.920166,507
17145352,9963,-0.175049,-0.315186,0.920410,511
17155346,9994,-0.176758,-0.317627,0.921997,516
17165367,10021,-0.177856,-0.320435,0.925415,516
17175349,9982,-0.178833,-0.323486,0.925781,509
17185343,9994,-0.179077,-0.326172,0.926147,515
17195356,10013,-0.180664,-0.325684,0.926392,515
17205349,9993,-0.178833,-0.325806,0.926514,513
17215352,10003,-0.178223,-0.324707,0.924438,516
17225348,9996,-0.177368,-0.322632,0.922974,516
17235353,10005,-0.175293,-0.320557,0.922119,513
17245343,9990,-0.174927,-0.319580,0.920532,510
17255349,10006,-0.176636,-0.317261,0.922119,506
17265362,10013,-0.179077,-0.318726,0.922241,512
17275351,9989,-0.180176,-0.320313,0.925781,513
17285346,9995,-0.179565,-0.322021,0.926514,506
17295352,10006,-0.178711,-0.324341,0.926758,511
17305367,10015,-0.178955,-0.325562,0.926147,514
17315364,9997,-0.177490,-0.323730,0.922852,512
17325368,10004,-0.177124,-0.322876,0.922485,511
17335370,10002,-0.176880,-0.320801,0.922974,515
17345353,9983,-0.175781,-0.319214,0.923218,511
17355347,9994,-0.176514,-0.319214,0.924683,505
17365351,10004,-0.177856,-0.320435,0.925171,514
17375346,9995,-0.178833,-0.321777,0.923584,514
17385360,10014,-0.178467,-0.322266,0.923218,515
17395361,10001,-0.176636,-0.321411,0.922974,510
17405348,9987,-0.177734,-0.322021,0.922241,512
17415346,9998,-0.177124,-0.323730,0.925171,515
17425353,10007,-0.178101,-0.323730,0.926514,513
17435363,10010,-0.177612,-0.322876,0.927124,514
17445379,10016,-0.177734,-0.321899,0.927124,507
17455364,9985,-0.175781,-0.321899,0.926025,513
17465359,9995,-0.176758,-0.319336,0.922852,514
17475360,10001,-0.178101,-0.317261,0.921631,513
17485356,9996,-0.177124,-0.320801,0.921875,512
17495360,10004,-0.177612,-0.323730,0.923096,516
17505364,10004,-0.177979,-0.327148,0.923828,507
17515353,9989,-0.178833,-0.326294,0.926147,515
17525353,10000,-0.178467,-0.321411,0.925903,512
17535365,10012,-0.178101,-0.316772,0.924561,508
17545360,9995,-0.175293,-0.316650,0.923340,515
17555358,9998,-0.175049,-0.318237,0.921753,513
17565356,9998,-0.175537,-0.319702,0.920410,510
17575353,9997,-0.175781,-0.322388,0.922241,513
17585363,10010,-0.178101,-0.325562,0.925171,506
17595343,9980,-0.178589,-0.326660,0.927246,507
17605366,10023,-0.178467,-0.324341,0.926514,515
17615383,10017,-0.179687,-0.321899,0.925293,514
17625362,9979,-0.179199,-0.320190,0.925293,515
17635370,10008,-0.175171,-0.320923,0.921997,513
17645343,9973,-0.176147,-0.321045,0.922241,515
17655370,10027,-0.176270,-0.320313,0.922363,517
17665345,9975,-0.179199,-0.322021,0.924927,512
17675371,10026,-0.180298,-0.322388,0.925903,510
17685360,9989,-0.179932,-0.324463,0.923828,520
17695345,9985,-0.176270,-0.325928,0.921509,519
17705366,10021,-0.174072,-0.322876,0.918457,517
17715359,9993,-0.175659,-0.317993,0.917969,518
17725361,10002,-0.177856,-0.316284,0.922241,522
17735352,9991,-0.181274,-0.319336,0.917480,518
17745344,9992,-0.182983,-0.309814,0.932007,517
17755370,10026,-0.179565,-0.328735,0.939453,516
17765367,9997,-0.169922,-0.350342,0.933716,513
17775363,9996,-0.169678,-0.342896,0.923584,516
17785346,9983,-0.172974,-0.312988,0.916138,514
17795383,10037,-0.179932,-0.309937,0.918335,515
17805350,9967,-0.176270,-0.333740,0.920410,516
17815360,10010,-0.177246,-0.337769,0.920532,516
17825348,9988,-0.182617,-0.323242,0.925049,513
17835365,10017,-0.182495,-0.310303,0.929810,515
17845343,9978,-0.180908,-0.311279,0.930420,517
17855359,10016,-0.172974,-0.328979,0.926514,511
17865346,9987,-0.175659,-0.325684,0.922607,515
17875349,10003,-0.173828,-0.325317,0.918579,516
17885366,10017,-0.176392,-0.325928,0.916870,513
17895362,9996,-0.179077,-0.323242,0.923096,514
17905369,10007,-0.179565,-0.322632,0.929199,518
17915353,9984,-0.178711,-0.317383,0.929565,511
17925356,10003,-0.175781,-0.313843,0.928589,513
17935371,10015,-0.177490,-0.314209,0.923828,514
17945362,9991,-0.179077,-0.314697,0.921631,516
17955343,9981,-0.179199,-0.318848,0.918457,516
17965349,10006,-0.178223,-0.328491,0.919434,511
17975361,10012,-0.177124,-0.329468,0.918823,514
17985368,10007,-0.176758,-0.325806,0.922119,512
17995359,9991,-0.178589,-0.321899,0.923462,515
18005357,9998,-0.182007,-0.316406,0.928589,515
18015367,10010,-0.179321,-0.320679,0.930908,511
18025368,10001,-0.176758,-0.324951,0.926514,515
18035367,9999,-0.174438,-0.323486,0.922607,516
18045353,9986,-0.172852,-0.319702,0.920166,514
18055350,9997,-0.171875,-0.317993,0.920044,508
18065354,10004,-0.175049,-0.321167,0.921875,513
18075364,10010,-0.181885,-0.321899,0.925049,507
18085365,10001,-0.183594,-0.324829,0.926392,509
18095361,9996,-0.182251,-0.327271,0.928101,512
18105345,9984,-0.180176,-0.328491,0.927490,514
18115360,10015,-0.179199,-0.324707,0.924927,514
18125346,9986,-0.174683,-0.319092,0.922485,512
18135569,10223,-0.173950,-0.318604,0.921875,511
18149504,13935,-0.176392,-0.320068,0.921631,513
18155713,6209,-0.175171,-0.321655,0.922485,513
18165359,9646,-0.177612,-0.321045,0.923584,515
18175366,10007,-0.181274,-0.321167,0.926880,516
18185370,10004,-0.179443,-0.323853,0.927124,516
18195343,9973,-0.179199,-0.325073,0.925049,512
18205360,10017,-0.179077,-0.323242,0.923706,506
18215364,10004,-0.178345,-0.321777,0.922363,511
18225345,9981,-0.179199,-0.323608,0.922485,509
18235354,10009,-0.177246,-0.324829,0.924194,513
18245344,9990,-0.177612,-0.323608,0.925659,513
18255344,10000,-0.176880,-0.320068,0.925537,508
18265354,10010,-0.177246,-0.317383,0.925171,514
18275357,10003,-0.177856,-0.316772,0.924561,506
18285363,10006,-0.178833,-0.317749,0.922852,512
18295354,9991,-0.178833,-0.320923,0.922607,505
18305373,10019,-0.178467,-0.324707,0.920654,512
18315374,10001,-0.178467,-0.324951,0.921265,507
18325346,9972,-0.177856,-0.323608,0.922241,513
18335367,10021,-0.178467,-0.321899,0.922485,514
18345353,9986,-0.177612,-0.322144,0.926514,514
18355363,10010,-0.177734,-0.320435,0.926270,514
18365359,9996,-0.175781,-0.321411,0.925537,510
18375356,9997,-0.176758,-0.319946,0.924438,514
18385356,10000,-0.175415,-0.320679,0.924927,510
18395367,10011,-0.177002,-0.321167,0.926270,514
18405365,9998,-0.176880,-0.323364,0.924805,514
18415354,9989,-0.178589,-0.323486,0.924316,510
18425359,10005,-0.178223,-0.324097,0.924438,514
18437605,12246,-0.179199,-0.321289,0.921265,517
18445360,7755,0.000000,0.000000,0.000000,513
18455358,9998,-0.177368,-0.320679,0.922119,508
18465349,9991,-0.178223,-0.322144,0.922607,513
