t_us,dt_us,ax,ay,az,ppg
10144179,9988,-0.111816,0.458496,0.853027,512
10154185,10006,-0.112549,0.458984,0.855469,510
10164178,9993,-0.111572,0.459961,0.854980,509
10174188,10010,-0.111450,0.458008,0.855957,508
10184175,9987,-0.110962,0.457153,0.857056,509
10194176,10001,-0.109619,0.456543,0.856689,509
10204180,10004,-0.110840,0.455811,0.855469,503
10214173,9993,-0.110229,0.456543,0.856812,510
10224186,10013,-0.108276,0.457642,0.856689,510
10234177,9991,-0.109253,0.458008,0.855469,506
10244190,10013,-0.109619,0.460327,0.852783,511
10254182,9992,-0.110840,0.459351,0.849121,509
10264174,9992,-0.111450,0.454956,0.852051,508
10274166,9992,-0.109863,0.455688,0.849609,509
10284166,10000,-0.108643,0.457764,0.850586,510
10294195,10029,-0.108765,0.459106,0.850952,509
10304164,9969,-0.107056,0.458374,0.850586,503
10314165,10001,-0.107178,0.456177,0.849487,510
10324165,10000,-0.108887,0.455322,0.850098,505
10334187,10022,-0.107788,0.455444,0.849365,511
10344181,9994,-0.109985,0.455444,0.851685,512
10354182,10001,-0.111694,0.454834,0.853638,513
10364193,10011,-0.111450,0.455811,0.855835,515
10374166,9973,-0.113037,0.457397,0.852417,518
10384205,10039,-0.112793,0.457397,0.853638,521
10394190,9985,-0.111816,0.453979,0.854126,522
10404189,9999,-0.111206,0.453125,0.854004,521
10414184,9995,-0.112061,0.453613,0.854370,520
10424181,9997,-0.114258,0.455078,0.854980,526
10434191,10010,-0.114014,0.457764,0.856689,524
10444170,9979,-0.114258,0.459595,0.857056,524
10454174,10004,-0.113770,0.460205,0.859131,524
10464178,10004,-0.112305,0.458984,0.858521,522
10474165,9987,-0.112793,0.458740,0.856445,521
10484191,10026,-0.112183,0.457764,0.857422,521
10494186,9995,-0.112549,0.457886,0.857422,516
10504171,9985,-0.112549,0.457886,0.856934,516
10514181,10010,-0.112305,0.461060,0.856201,516
10524193,10012,-0.110962,0.461670,0.853882,516
10534186,9993,-0.111206,0.460449,0.855713,515
10544164,9978,-0.109253,0.457397,0.855469,507
10554171,10007,-0.109131,0.456787,0.854492,511
10564166,9995,-0.108154,0.458618,0.852905,512
10574179,10013,-0.108887,0.460205,0.851440,509
10584188,10009,-0.108521,0.459229,0.851074,504
10594208,10020,-0.107056,0.455078,0.850830,512
10604172,9964,-0.106567,0.456177,0.853027,510
10614180,10008,-0.107178,0.456909,0.853027,512
10624168,9988,-0.105957,0.455688,0.855713,505
10634192,10024,-0.105835,0.455811,0.854126,508
10644188,9996,-0.106201,0.455688,0.855591,511
10654172,9984,-0.105591,0.453491,0.853516,510
10664186,10014,-0.105713,0.453003,0.853271,512
10674188,10002,-0.106079,0.453857,0.854980,509
10684175,9987,-0.105957,0.455566,0.853882,512
10694183,10008,-0.106567,0.454956,0.853271,514
10704188,10005,-0.107300,0.458008,0.851440,512
10714187,9999,-0.108154,0.457520,0.852539,514
10724184,9997,-0.108276,0.459351,0.851685,512
10734170,9986,-0.108887,0.460571,0.852295,512
10744186,10016,-0.109253,0.460815,0.852539,503
10754169,9983,-0.110107,0.460815,0.852051,512
10764168,9999,-0.108276,0.460327,0.850952,511
10774164,9996,-0.109741,0.458618,0.851318,512
10784183,10019,-0.108643,0.457886,0.851807,505
10794171,9988,-0.110229,0.458740,0.852783,508
10804165,9994,-0.111938,0.458862,0.855347,506
10814169,10004,-0.110474,0.457520,0.856323,509
10824181,10012,-0.111328,0.457153,0.856567,511
10834166,9985,-0.112427,0.457520,0.856689,510
10844184,10018,-0.112549,0.459473,0.856323,507
10854186,10002,-0.110474,0.459351,0.855103,510
10864168,9982,-0.111084,0.459229,0.854126,503
10874186,10018,-0.112671,0.458618,0.855591,506
10884192,10006,-0.111816,0.459595,0.855957,511
10894178,9986,-0.111328,0.462158,0.854004,509
10904187,10009,-0.112183,0.462524,0.854004,503
10914170,9983,-0.112793,0.461670,0.853394,506
10924189,10019,-0.111450,0.461792,0.852539,506
10934166,9977,-0.111816,0.461182,0.852661,509
10944198,10032,-0.110229,0.461304,0.853516,508
