t_us,dt_us,ax,ay,az,ppg
17775947,10023,0.055420,0.236206,0.942505,490
17785926,9979,0.056519,0.230957,0.947144,487
17795948,10022,0.053711,0.238892,0.948364,487
17805946,9998,0.058350,0.233154,0.950317,487
17815939,9993,0.057251,0.231445,0.952515,482
17825942,10003,0.055908,0.236450,0.949707,480
17835936,9994,0.059326,0.230957,0.945801,488
17845960,10024,0.058594,0.238770,0.943481,486
17855925,9965,0.060303,0.236816,0.942383,487
17865941,10016,0.058228,0.243164,0.942993,487
17875938,9997,0.061523,0.241089,0.942017,480
17885934,9996,0.062622,0.232544,0.942261,485
17895938,10004,0.063599,0.228271,0.945068,487
17905968,10030,0.063354,0.228394,0.947876,485
17915954,9986,0.064697,0.228149,0.949341,480
17925934,9980,0.067505,0.221313,0.946899,487
17935929,9995,0.068237,0.219360,0.936523,485
17945929,10000,0.068726,0.223511,0.919189,496
17955948,10019,0.079834,0.226074,0.941284,498
17965939,9991,0.057861,0.234009,0.954102,502
17975931,9992,0.064453,0.248047,0.950073,507
17985937,10006,0.061035,0.244019,0.953735,512
17995924,9987,0.053711,0.229614,0.957520,513
18005930,10006,0.057617,0.218018,0.953125,521
18015946,10016,0.058350,0.211548,0.965210,522
18025948,10002,0.051147,0.212036,0.939575,525
18035945,9997,0.056274,0.225220,0.965332,530
18054506,18561,0.057373,0.234741,0.962524,543
18059829,5323,0.000000,0.000000,0.000000,544
18065938,6109,0.058472,0.239136,0.962524,545
18075943,10005,0.057861,0.244263,0.961670,539
18085926,9983,0.057739,0.246948,0.952148,542
18095935,10009,0.056274,0.245972,0.947144,536
18105931,9996,0.056763,0.247314,0.939209,541
18115932,10001,0.058350,0.250244,0.930786,535
18125942,10010,0.058350,0.249146,0.924683,538
18135931,9989,0.060303,0.248535,0.918945,534
18145933,10002,0.060303,0.251465,0.920654,530
18155953,10020,0.060791,0.255371,0.922363,523
18165939,9986,0.061401,0.257690,0.922119,521
18175925,9986,0.063599,0.255371,0.919800,524
18185931,10006,0.066284,0.248047,0.920776,514
18195928,9997,0.067993,0.235718,0.929687,519
18205943,10015,0.067993,0.235352,0.937134,520
18215930,9987,0.067505,0.236816,0.940430,519
18225939,10009,0.069458,0.236572,0.942139,517
18235935,9996,0.072388,0.232788,0.942749,511
18245926,9991,0.074829,0.231201,0.951660,512
18255950,10024,0.078369,0.233643,0.958130,502
18265934,9984,0.077637,0.236572,0.962524,507
18275930,9996,0.079712,0.238647,0.965088,504
18285949,10019,0.079590,0.239380,0.963013,502
18295925,9976,0.080322,0.240356,0.960937,501
18305935,10010,0.079590,0.242920,0.954834,505
18315940,10005,0.077637,0.245361,0.953613,501
18325928,9988,0.076660,0.247070,0.953247,495
18335957,10029,0.072388,0.249756,0.953125,502
18345935,9978,0.069824,0.251099,0.950317,500
18355934,9999,0.071533,0.247070,0.946533,493
18365943,10009,0.069702,0.249512,0.945190,491
