t_us,dt_us,ax,ay,az,ppg
10454091,10018,-0.296631,0.412720,0.839111,511
10464093,10002,-0.294922,0.412354,0.836548,510
10474092,9999,-0.295410,0.412354,0.837280,511
10484076,9984,-0.294556,0.413208,0.835083,511
10494082,10006,-0.294556,0.411499,0.834351,510
10504087,10005,-0.296631,0.410156,0.833130,510
10514088,10001,-0.296509,0.411133,0.834839,511
10524091,10003,-0.296143,0.411621,0.834717,505
10534080,9989,-0.296387,0.409424,0.834229,505
10544077,9997,-0.297729,0.410034,0.833252,511
10554073,9996,-0.296387,0.411133,0.838135,512
10564077,10004,-0.296265,0.412231,0.837280,512
10574087,10010,-0.296021,0.411255,0.836304,511
10584081,9994,-0.296143,0.410645,0.836426,510
10594100,10019,-0.294434,0.411011,0.837280,511
10604073,9973,-0.295410,0.412109,0.837036,512
10614102,10029,-0.295776,0.413086,0.838379,513
10624091,9989,-0.296875,0.408813,0.836792,509
10634075,9984,-0.296631,0.409790,0.836670,509
10644076,10001,-0.295898,0.410278,0.835937,512
10654078,10002,-0.296265,0.408081,0.835083,511
10664102,10024,-0.295532,0.410034,0.837646,504
10674096,9994,-0.295776,0.411133,0.837280,507
10684080,9984,-0.297485,0.411011,0.835815,510
10694089,10009,-0.296753,0.411377,0.835815,510
10704099,10010,-0.295044,0.412109,0.838501,511
10714081,9982,-0.294922,0.413208,0.835693,510
10724084,10003,-0.294922,0.411377,0.835327,507
10734094,10010,-0.293091,0.409668,0.836548,510
10744101,10007,-0.293823,0.410034,0.836914,505
10754075,9974,-0.295166,0.409546,0.837158,506
10764098,10023,-0.294434,0.409790,0.839233,510
10774096,9998,-0.294434,0.411621,0.839600,507
10784090,9994,-0.294922,0.412598,0.838379,508
10794094,10004,-0.294189,0.410889,0.839233,503
10804078,9984,-0.295044,0.410645,0.839966,508
10814101,10023,-0.295654,0.411377,0.841187,501
10824089,9988,-0.296753,0.412476,0.840332,510
10834073,9984,-0.299072,0.411255,0.840210,509
10844081,10008,-0.295654,0.410278,0.837280,512
10854081,10000,-0.294312,0.409668,0.834106,508
10864093,10012,-0.294189,0.409180,0.835815,507
10874087,9994,-0.294189,0.409424,0.837769,505
10884082,9995,-0.293213,0.410400,0.837646,509
10894073,9991,-0.292725,0.411621,0.836914,509
10904076,10003,-0.293335,0.410034,0.834473,509
10914085,10009,-0.294556,0.410400,0.837158,513
10924097,10012,-0.294434,0.411255,0.836792,510
10934098,10001,-0.295654,0.410278,0.838013,503
10944092,9994,-0.296387,0.410889,0.838989,503
10954090,9998,-0.296753,0.409668,0.835937,507
10964084,9994,-0.295898,0.408325,0.838501,520
10974083,9999,-0.295166,0.408936,0.840454,500
10984092,10009,-0.296631,0.410889,0.840820,506
10994094,10002,-0.296265,0.410400,0.840820,505
11004129,10035,-0.293335,0.410034,0.838257,517
11014075,9946,-0.293335,0.411621,0.836914,508
11024089,10014,-0.292725,0.410156,0.837646,506
11034094,10005,-0.291992,0.410889,0.834839,498
11044082,9988,-0.291748,0.410889,0.835449,502
11054088,10006,-0.293213,0.411865,0.836548,502
11064074,9986,-0.293823,0.411377,0.835571,507
11074101,10027,-0.294434,0.410889,0.836914,508
11084116,10015,-0.293091,0.412109,0.837036,510
11094073,9957,-0.295044,0.412964,0.837891,512
11104073,10000,-0.295532,0.411865,0.837891,513
11114102,10029,-0.293213,0.411255,0.838989,512
11124073,9971,-0.292969,0.412720,0.837402,510
11134073,10000,-0.291992,0.410645,0.838257,505
11144087,10014,-0.293091,0.410156,0.837280,512
11154099,10012,-0.293213,0.410767,0.838501,506
11164097,9998,-0.292480,0.411011,0.840576,508
11174100,10003,-0.292603,0.411377,0.840210,506
11184086,9986,-0.293213,0.410156,0.840454,511
11194076,9990,-0.294189,0.407837,0.839844,503
11204083,10007,-0.295410,0.408569,0.839966,508
11214095,10012,-0.294678,0.408691,0.840210,510
11224083,9988,-0.293335,0.409790,0.839111,506
11234102,10019,-0.292603,0.408936,0.839478,510
11244077,9975,-0.292847,0.409912,0.840454,512
11254084,10007,-0.292725,0.409790,0.839966,510
11264074,9990,-0.293091,0.410522,0.839111,511
11274081,10007,-0.292358,0.411377,0.839966,509
11284091,10010,-0.293213,0.410645,0.838989,511
11294098,10007,-0.293823,0.411011,0.838623,506
11304083,9985,-0.293091,0.411011,0.840210,508
11314074,9991,-0.292847,0.411865,0.840698,511
11324099,10025,-0.293579,0.411133,0.838623,510
11334094,9995,-0.293945,0.410889,0.835937,503
11344078,9984,-0.293457,0.410767,0.836182,512
11354093,10015,-0.293945,0.408936,0.834717,506
11364081,9988,-0.292725,0.407593,0.837036,509
11374098,10017,-0.293091,0.408936,0.836548,509
11384092,9994,-0.293457,0.408569,0.835815,511
11394077,9985,-0.294312,0.407959,0.837158,504
11404074,9997,-0.292603,0.410156,0.838623,507
11414118,10044,-0.292725,0.410278,0.838989,508
11424088,9970,-0.293701,0.410522,0.840332,505
11434086,9998,-0.291870,0.412598,0.840576,509
11444093,10007,-0.292847,0.414307,0.841309,510
11454099,10006,-0.292969,0.411377,0.841309,511
11464095,9996,-0.293457,0.410156,0.838745,511
11474098,10003,-0.292725,0.409058,0.837769,510
11484089,9991,-0.292358,0.411011,0.838745,509
11494085,9996,-0.291382,0.409790,0.838867,511
11504084,9999,-0.292969,0.408813,0.838135,510
11514086,10002,-0.293701,0.409302,0.839600,511
11524074,9988,-0.293579,0.409912,0.839600,509
11534086,10012,-0.293945,0.409546,0.840210,508
11544090,10004,-0.293335,0.410522,0.840210,512
11554100,10010,-0.293335,0.408936,0.840820,510
11564081,9981,-0.292236,0.409546,0.839844,511
11574100,10019,-0.290894,0.410889,0.839600,503
11584089,9989,-0.291626,0.410889,0.838745,510
11594074,9985,-0.292603,0.409912,0.838989,509
11604099,10025,-0.292969,0.412354,0.838745,509
11614092,9993,-0.293945,0.412354,0.839111,510
11624104,10012,-0.293945,0.413818,0.839233,512
11634086,9982,-0.293945,0.413086,0.838257,509
11644076,9990,-0.292725,0.411743,0.836792,509
11654077,10001,-0.291138,0.410522,0.836792,511
11664077,10000,-0.290161,0.410645,0.837402,511
11674099,10022,-0.289429,0.410889,0.836548,503
11684081,9982,-0.289551,0.410400,0.838135,508
11694074,9993,-0.291260,0.411011,0.838623,509
11704086,10012,-0.292969,0.409912,0.838257,510
11714101,10015,-0.297607,0.408325,0.841064,509
11724074,9973,-0.297485,0.408447,0.842407,510
11734078,10004,-0.296143,0.409546,0.840576,509
11744080,10002,-0.295044,0.410522,0.840454,510
11754099,10019,-0.293091,0.410278,0.840820,508
11764087,9988,-0.291870,0.409546,0.840820,510
11774078,9991,-0.290649,0.411255,0.838013,504
11784095,10017,-0.291016,0.411011,0.839111,505
11794091,9996,-0.290771,0.410522,0.839478,507
11804102,10011,-0.291016,0.412476,0.838989,498
11814074,9972,-0.293335,0.411133,0.836304,500
11824081,10007,-0.294678,0.410278,0.837524,506
11834096,10015,-0.294922,0.411621,0.838257,502
11844099,10003,-0.293213,0.411987,0.836914,505
11854085,9986,-0.293335,0.410400,0.837524,501
11864100,10015,-0.291016,0.409424,0.835815,504
11874084,9984,-0.291992,0.409668,0.836304,510
11884081,9997,-0.293091,0.410156,0.836304,505
11894081,10000,-0.292236,0.410156,0.837769,509
11904117,10036,-0.292603,0.413086,0.837646,512
11914085,9968,-0.293701,0.412231,0.840088,511
11924088,10003,-0.293457,0.411621,0.840698,512
11934094,10006,-0.294189,0.410400,0.841064,515
11944093,9999,-0.292725,0.410767,0.839722,509
11954086,9993,-0.292236,0.409912,0.840332,506
11964085,9999,-0.291504,0.410034,0.840454,509
11974081,9996,-0.292725,0.409424,0.840210,514
11984081,10000,-0.293335,0.407104,0.840332,513
11994101,10020,-0.293213,0.408447,0.838867,512
12004096,9995,-0.294067,0.407715,0.840088,513
12014075,9979,-0.292236,0.408081,0.841675,511
12024082,10007,-0.292847,0.409668,0.841064,508
12034099,10017,-0.291870,0.410645,0.842163,507
12044094,9995,-0.292480,0.411133,0.841309,513
12054099,10005,-0.293823,0.410889,0.839355,509
12064091,9992,-0.293457,0.412598,0.839844,510
12074078,9987,-0.292725,0.411133,0.838623,511
12084087,10009,-0.292847,0.410522,0.837158,507
12094094,10007,-0.293335,0.410156,0.836182,510
12104074,9980,-0.293091,0.409058,0.837280,510
12114077,10003,-0.294067,0.410034,0.837769,510
12124081,10004,-0.292114,0.411133,0.837524,504
12134090,10009,-0.293335,0.412720,0.838135,508
12144076,9986,-0.293213,0.409668,0.839233,510
12154074,9998,-0.293091,0.409058,0.837524,510
12164093,10019,-0.293701,0.409546,0.838013,509
12174085,9992,-0.293213,0.410400,0.838867,510
12184078,9993,-0.293091,0.410645,0.841309,503
12194148,10070,-0.293457,0.411987,0.841064,505
12204094,9946,-0.293457,0.410522,0.840210,511
12214101,10007,-0.293579,0.410278,0.840454,512
12224079,9978,-0.293335,0.408325,0.840088,511
12234116,10037,-0.293823,0.409180,0.839111,511
12244079,9963,-0.292725,0.409912,0.838135,508
12254076,9997,-0.294312,0.408936,0.838135,513
12264089,10013,-0.292603,0.409790,0.836670,513
12274075,9986,-0.292969,0.411499,0.837402,517
12284086,10011,-0.293213,0.411133,0.837280,508
12294093,10007,-0.294067,0.411133,0.838745,510
12304076,9983,-0.293579,0.411255,0.839600,511
12314082,10006,-0.293945,0.411621,0.840088,515
12324091,10009,-0.294434,0.410522,0.840210,511
