t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
26256390,15372,-0.062134,-1.018677,0.060669,2.319336,-0.671387,3.78418,19.238281,-11.975098,83.71582,476,static
26272591,16201,-0.062378,-1.018066,0.061035,2.197266,-0.732422,3.845215,0.0,0.0,0.0,466,static
26287654,15063,-0.061646,-1.01709,0.059814,2.13623,-0.610352,3.845215,0.0,0.0,0.0,461,static
26303469,15815,-0.062988,-1.018066,0.060059,2.13623,-0.732422,3.723145,19.445801,-12.29248,83.007812,458,static
26320043,16574,-0.062012,-1.017334,0.060425,2.075195,-0.732422,3.78418,0.0,0.0,0.0,453,static
26336949,16906,-0.062012,-1.018188,0.061401,1.89209,-0.610352,3.662109,0.0,0.0,0.0,450,static
26352153,15204,-0.061768,-1.017578,0.06189,2.197266,-0.610352,3.601074,19.177246,-12.426758,83.349609,454,static
26369830,17677,-0.062988,-1.017822,0.060669,2.13623,-0.610352,3.845215,0.0,0.0,0.0,448,static
26385986,16156,-0.061157,-1.018433,0.059692,2.13623,-0.671387,3.78418,0.0,0.0,0.0,445,static
26403372,17386,-0.062134,-1.0177,0.060547,2.13623,-0.610352,3.723145,19.567871,-12.121582,83.227539,453,static
26418807,15435,-0.061768,-1.01709,0.060669,2.197266,-0.610352,3.601074,0.0,0.0,0.0,455,static
26433244,14437,-0.06189,-1.017822,0.059814,2.075195,-0.610352,3.78418,0.0,0.0,0.0,459,static
26448473,15229,-0.061768,-1.017822,0.060303,2.13623,-0.671387,3.78418,19.40918,-12.976074,83.239746,479,static
26464881,16408,-0.062866,-1.01709,0.061035,2.075195,-0.610352,3.78418,0.0,0.0,0.0,518,static
26479800,14919,-0.062622,-1.018188,0.060425,2.075195,-0.549316,3.78418,0.0,0.0,0.0,556,static
26495432,15632,-0.061646,-1.018433,0.061523,2.01416,-0.610352,3.845215,19.445801,-12.756348,83.166504,599,static
26512644,17212,-0.061523,-1.018433,0.059692,2.13623,-0.610352,3.845215,0.0,0.0,0.0,633,static
26527878,15234,-0.061523,-1.017822,0.060547,1.89209,-0.610352,3.662109,0.0,0.0,0.0,656,static
26542891,15013,-0.061768,-1.018311,0.061035,1.831055,-0.610352,3.662109,19.360352,-12.561035,82.580566,674,static
26558784,15893,-0.062256,-1.017456,0.061035,2.13623,-0.915527,3.723145,0.0,0.0,0.0,670,static
26573321,14537,-0.062622,-1.017822,0.061279,2.13623,-0.732422,3.78418,0.0,0.0,0.0,660,static
26588114,14793,-0.061401,-1.0177,0.060913,1.89209,-0.732422,3.90625,0.0,0.0,0.0,634,static
26602680,14566,-0.061768,-1.017822,0.061157,1.953125,-0.610352,3.845215,19.787598,-12.963867,82.971191,598,static
26619118,16438,-0.062988,-1.0177,0.060547,1.953125,-0.671387,3.78418,0.0,0.0,0.0,568,static
26636155,17037,-0.062744,-1.017578,0.060913,2.13623,-0.732422,3.845215,0.0,0.0,0.0,537,static
26651319,15164,-0.061768,-1.018433,0.061157,1.77002,-0.610352,3.78418,19.543457,-12.634277,83.361816,512,static
26669004,17685,-0.061279,-1.017456,0.060547,1.953125,-0.610352,3.78418,0.0,0.0,0.0,489,static
26684757,15753,-0.061157,-1.018677,0.061157,1.89209,-0.732422,3.967285,0.0,0.0,0.0,474,static
26700240,15483,-0.062622,-1.018555,0.060547,1.953125,-0.732422,3.723145,19.506836,-12.915039,83.215332,465,static
26717043,16803,-0.062012,-1.018433,0.061035,1.77002,-0.549316,3.662109,0.0,0.0,0.0,456,static
26732455,15412,-0.062256,-1.018433,0.060791,1.89209,-0.610352,3.662109,0.0,0.0,0.0,462,static
26747761,15306,-0.06189,-1.019043,0.061035,1.77002,-0.610352,3.723145,19.433594,-12.353516,83.166504,462,static
26765073,17312,-0.06189,-1.017822,0.061035,2.01416,-0.610352,3.662109,0.0,0.0,0.0,469,static
26780185,15112,-0.062012,-1.016968,0.062012,1.953125,-0.488281,3.662109,0.0,0.0,0.0,480,static
26795576,15391,-0.062012,-1.0177,0.061523,1.953125,-0.488281,3.845215,19.165039,-12.805176,83.215332,495,static
26811425,15849,-0.062256,-1.017822,0.061523,2.01416,-0.610352,3.78418,0.0,0.0,0.0,503,static
26826768,15343,-0.061279,-1.018188,0.061768,1.77002,-0.671387,3.662109,0.0,0.0,0.0,510,static
26842196,15428,-0.062134,-1.018188,0.061279,2.075195,-0.793457,3.540039,19.775391,-12.414551,82.495117,511,static
26858403,16207,-0.062012,-1.017334,0.061523,2.075195,-0.610352,3.723145,0.0,0.0,0.0,506,static
26873390,14987,-0.062256,-1.01709,0.061768,1.89209,-0.732422,3.723145,0.0,0.0,0.0,510,static
26891282,17892,-0.061768,-1.017456,0.06189,1.831055,-0.732422,3.723145,19.580078,-12.524414,82.141113,504,static
26907804,16522,-0.062256,-1.016724,0.062256,2.01416,-0.671387,3.78418,0.0,0.0,0.0,495,static
26922865,15061,-0.062134,-1.01709,0.061401,1.953125,-0.610352,3.601074,0.0,0.0,0.0,483,static
26938258,15393,-0.061401,-1.017456,0.062622,1.89209,-0.732422,3.540039,18.774414,-12.62207,83.215332,478,static
26953722,15464,-0.062012,-1.01709,0.062866,2.01416,-0.793457,3.601074,0.0,0.0,0.0,472,static
26967673,13951,-0.061646,-1.0177,0.062622,1.953125,-0.671387,3.78418,0.0,0.0,0.0,467,static
