t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
65471973,16165,0.059448,-1.018066,-0.084351,1.770020,-0.854492,3.540039,0.000000,0.000000,0.000000,513,static
65486856,14883,0.059448,-1.017212,-0.085327,2.014160,-0.793457,3.601074,53.784180,29.980469,6.872559,514,static
65502765,15909,0.059448,-1.019165,-0.082886,1.708984,-0.610352,3.601074,0.000000,0.000000,0.000000,514,static
65517541,14776,0.058350,-1.020508,-0.081787,2.075195,-0.488281,3.662109,0.000000,0.000000,0.000000,516,static
65532075,14534,0.059448,-1.017822,-0.083130,2.319336,-0.488281,3.601074,0.000000,0.000000,0.000000,519,static
65547738,15663,0.058838,-1.019043,-0.082642,2.319336,-0.549316,3.601074,53.869629,29.785156,6.750488,523,static
65563484,15746,0.059326,-1.017822,-0.084839,2.197266,-0.610352,3.662109,0.000000,0.000000,0.000000,523,static
65578803,15319,0.058960,-1.019897,-0.084717,2.136230,-0.854492,3.417969,0.000000,0.000000,0.000000,527,static
65594158,15355,0.057739,-1.019775,-0.084229,2.319336,-0.671387,3.479004,54.309082,29.687500,5.957031,528,static
65609735,15577,0.057373,-1.019043,-0.084717,2.258301,-0.549316,3.723145,0.000000,0.000000,0.000000,525,static
65623528,13793,0.056885,-1.018799,-0.085571,1.586914,-0.671387,3.723145,0.000000,0.000000,0.000000,514,static
65638214,14686,0.057007,-1.019287,-0.084229,1.708984,-0.793457,3.723145,54.431152,29.797363,6.433105,517,static
65654239,16025,0.057129,-1.019165,-0.084473,1.647949,-0.671387,3.967285,0.000000,0.000000,0.000000,515,static
65669465,15226,0.058472,-1.018921,-0.084351,1.586914,-0.793457,3.967285,0.000000,0.000000,0.000000,506,static
65685169,15704,0.058716,-1.020386,-0.083496,1.831055,-0.793457,3.967285,53.796387,29.650879,5.969238,509,static
65701813,16644,0.057251,-1.020142,-0.082397,2.136230,-0.671387,3.845215,0.000000,0.000000,0.000000,501,static
65717164,15351,0.057129,-1.020142,-0.082031,2.197266,-0.549316,4.150391,0.000000,0.000000,0.000000,504,static
65732925,15761,0.058105,-1.019653,-0.085083,2.197266,-0.549316,4.333496,53.979492,30.041504,5.834961,498,static
65749121,16196,0.059814,-1.016968,-0.084595,1.831055,-0.732422,4.211426,0.000000,0.000000,0.000000,500,static
65764580,15459,0.061279,-1.018066,-0.083008,1.770020,-0.793457,3.906250,0.000000,0.000000,0.000000,499,static
65779481,14901,0.060913,-1.019409,-0.081055,2.197266,-0.671387,3.356934,0.000000,0.000000,0.000000,496,static
65796856,17375,0.059326,-1.018311,-0.085083,2.380371,-0.732422,3.234863,54.248047,29.711914,6.115723,498,static
65813599,16743,0.057617,-1.019409,-0.084106,2.197266,-0.610352,3.417969,0.000000,0.000000,0.000000,496,static
65828501,14902,0.056641,-1.018921,-0.084229,1.403809,-0.793457,3.723145,0.000000,0.000000,0.000000,494,static
65843570,15069,0.056152,-1.019043,-0.082886,1.403809,-0.732422,3.723145,53.552246,29.516602,6.237793,497,static
65860372,16802,0.057983,-1.019531,-0.081299,1.525879,-0.671387,3.723145,0.000000,0.000000,0.000000,501,static
65876096,15724,0.059448,-1.019287,-0.081787,1.953125,-0.793457,3.601074,0.000000,0.000000,0.000000,491,static
65891298,15202,0.058838,-1.020020,-0.083008,2.441406,-0.488281,3.662109,53.588867,30.212402,6.420898,499,static
65908262,16964,0.057373,-1.019165,-0.084839,2.624512,-0.671387,3.906250,0.000000,0.000000,0.000000,499,static
65923894,15632,0.056152,-1.019531,-0.083740,1.953125,-0.610352,4.028320,0.000000,0.000000,0.000000,492,static
65939295,15401,0.056641,-1.018188,-0.085571,1.525879,-0.793457,4.333496,53.698730,29.663086,6.176758,508,static
65955449,16154,0.055176,-1.015991,-0.085327,0.732422,-0.854492,4.333496,0.000000,0.000000,0.000000,521,static
65970014,14565,0.059937,-1.019775,-0.081543,1.037598,-0.915527,4.394531,0.000000,0.000000,0.000000,534,static
65985725,15711,0.060425,-1.019043,-0.082764,1.159668,-1.037598,4.211426,53.808594,30.078125,5.944824,554,static
66002380,16655,0.061768,-1.018188,-0.083618,0.915527,-0.732422,4.150391,0.000000,0.000000,0.000000,574,static
66018451,16071,0.060181,-1.017822,-0.081177,0.366211,-0.854492,4.089355,0.000000,0.000000,0.000000,594,static
66034097,15646,0.062256,-1.019653,-0.078735,0.549316,-1.220703,3.906250,52.941895,29.553223,5.541992,602,static
66050570,16473,0.061890,-1.019775,-0.076538,1.037598,-0.854492,3.356934,0.000000,0.000000,0.000000,605,static
66065872,15302,0.060303,-1.020752,-0.078857,1.953125,-0.976562,3.356934,0.000000,0.000000,0.000000,603,static
66080671,14799,0.059326,-1.019287,-0.080566,2.258301,-0.915527,3.417969,53.674316,29.907227,5.334473,593,static
66095939,15268,0.057251,-1.019775,-0.082153,2.502441,-2.014160,3.662109,0.000000,0.000000,0.000000,584,static
66110138,14199,0.049438,-1.017090,-0.076660,3.662109,-4.821777,2.624512,0.000000,0.000000,0.000000,565,static
66124580,14442,0.061279,-1.017090,-0.081055,1.708984,-0.915527,3.479004,0.000000,0.000000,0.000000,554,static
66139526,14946,0.058350,-1.020142,-0.079712,1.525879,-0.854492,2.868652,53.454590,30.004883,6.970215,542,static
66155396,15870,0.059937,-1.020752,-0.077881,1.464844,-0.854492,3.234863,0.000000,0.000000,0.000000,523,static
66171330,15934,0.058472,-1.018433,-0.080933,1.708984,-0.915527,3.234863,0.000000,0.000000,0.000000,508,static
66186306,14976,0.057983,-1.018188,-0.081421,1.342773,-1.037598,3.234863,53.771973,29.370117,6.567383,509,static
66202175,15869,0.058350,-1.018555,-0.082153,1.037598,-1.464844,3.295898,0.000000,0.000000,0.000000,502,static
66216741,14566,0.055786,-1.019653,-0.077881,1.281738,-2.502441,2.868652,0.000000,0.000000,0.000000,500,static
66231181,14440,0.056885,-1.020508,-0.076904,1.464844,-1.342773,3.173828,53.564453,30.053711,5.322266,493,static
66246949,15768,0.059082,-1.020874,-0.076416,1.586914,-1.220703,3.234863,0.000000,0.000000,0.000000,499,static
66262141,15192,0.057739,-1.022705,-0.074951,2.319336,-0.915527,3.356934,0.000000,0.000000,0.000000,509,static
66276765,14624,0.056763,-1.019775,-0.078979,2.868652,-0.854492,3.845215,53.295898,29.724121,5.651855,510,static
66292214,15449,0.057373,-1.020386,-0.080444,2.319336,-0.610352,4.150391,0.000000,0.000000,0.000000,514,static
66307013,14799,0.057251,-1.019287,-0.078857,2.380371,-0.488281,4.150391,0.000000,0.000000,0.000000,508,static
66322479,15466,0.059692,-1.019287,-0.079712,2.319336,-0.671387,4.211426,0.000000,0.000000,0.000000,506,static
66337949,15470,0.059204,-1.018677,-0.080322,2.319336,-0.549316,3.906250,53.515625,30.163574,6.054687,508,static
66356051,18102,0.059570,-1.019043,-0.080078,2.319336,-0.671387,3.540039,0.000000,0.000000,0.000000,510,static
66372682,16631,0.059448,-1.019775,-0.078613,2.319336,-0.732422,3.601074,53.564453,29.760742,6.408691,507,static
66390453,17771,0.058838,-1.021118,-0.078735,2.502441,-0.488281,3.479004,0.000000,0.000000,0.000000,507,static
66406235,15782,0.057983,-1.020264,-0.079224,2.624512,-0.549316,3.601074,0.000000,0.000000,0.000000,500,static
66423055,16820,0.058838,-1.019531,-0.077759,2.441406,-0.427246,3.601074,53.234863,29.089355,6.286621,503,static
66439591,16536,0.058960,-1.020386,-0.078979,3.051758,-0.549316,3.662109,0.000000,0.000000,0.000000,500,static
66456014,16423,0.058105,-1.019165,-0.082031,3.173828,-0.366211,3.784180,0.000000,0.000000,0.000000,496,static
66470695,14681,0.057495,-1.019531,-0.081909,2.685547,-0.671387,3.906250,0.000000,0.000000,0.000000,493,static
66486178,15483,0.058228,-1.018311,-0.081787,2.319336,-0.488281,3.784180,53.552246,29.125977,6.616211,480,static
66502084,15906,0.057739,-1.019897,-0.079468,1.708984,-0.610352,3.784180,0.000000,0.000000,0.000000,484,static
66518004,15920,0.057861,-1.020264,-0.078979,1.831055,-0.671387,3.784180,0.000000,0.000000,0.000000,484,static
66533953,15949,0.059082,-1.018921,-0.078857,2.014160,-0.671387,3.784180,53.332520,29.882812,6.555176,476,static
66552288,18335,0.058350,-1.019653,-0.080444,2.197266,-0.549316,3.662109,0.000000,0.000000,0.000000,489,static
66567693,15405,0.058594,-1.019531,-0.079590,2.258301,-0.610352,3.479004,0.000000,0.000000,0.000000,490,static
66584005,16312,0.058838,-1.020264,-0.079468,2.441406,-0.610352,3.784180,53.125000,29.748535,6.091309,487,static
66602468,18463,0.057739,-1.020386,-0.079346,2.929688,-0.488281,3.662109,0.000000,0.000000,0.000000,483,static
66617677,15209,0.058105,-1.020142,-0.079956,3.173828,-0.366211,3.723145,0.000000,0.000000,0.000000,494,static
66632909,15232,0.056763,-1.018921,-0.083130,2.685547,-0.549316,3.906250,54.077148,29.919434,5.432129,486,static
66649549,16640,0.056885,-1.018921,-0.082397,2.136230,-0.732422,3.784180,0.000000,0.000000,0.000000,495,static
66663666,14117,0.057983,-1.018921,-0.079590,2.014160,-0.610352,3.845215,0.000000,0.000000,0.000000,495,static
66678851,15185,0.058716,-1.019653,-0.080933,1.770020,-0.732422,3.662109,53.857422,29.333496,5.419922,511,static
66694358,15507,0.057983,-1.019287,-0.081177,1.770020,-0.793457,3.845215,0.000000,0.000000,0.000000,535,static
66710686,16328,0.058105,-1.020874,-0.079224,2.136230,-0.610352,3.784180,0.000000,0.000000,0.000000,549,static
66726912,16226,0.058105,-1.020508,-0.079956,2.197266,-0.610352,3.845215,54.150391,29.675293,5.761719,577,static
66743857,16945,0.057617,-1.018311,-0.081665,2.624512,-0.488281,3.723145,0.000000,0.000000,0.000000,589,static
66758850,14993,0.058594,-1.019043,-0.082275,2.258301,-0.671387,3.906250,0.000000,0.000000,0.000000,604,static
66772359,13509,0.057739,-1.019043,-0.083618,1.892090,-0.793457,3.784180,53.918457,29.455566,6.274414,586,static
66787175,14816,0.058105,-1.018921,-0.083252,1.953125,-0.854492,3.479004,0.000000,0.000000,0.000000,582,static
66801582,14407,0.058350,-1.020752,-0.079956,1.953125,-0.488281,3.540039,0.000000,0.000000,0.000000,572,static
66815704,14122,0.056763,-1.019653,-0.081421,2.136230,-0.610352,3.845215,0.000000,0.000000,0.000000,561,static
66830867,15163,0.057861,-1.020508,-0.080566,2.014160,-0.671387,3.723145,53.405762,29.467773,5.920410,547,static
66847697,16830,0.057373,-1.019165,-0.079468,2.197266,-0.488281,3.845215,0.000000,0.000000,0.000000,531,static
66863308,15611,0.058350,-1.020142,-0.080200,2.014160,-0.488281,3.845215,0.000000,0.000000,0.000000,525,static
66879049,15741,0.057983,-1.019287,-0.081909,2.319336,-0.488281,3.906250,53.540039,29.553223,6.030273,507,static
66895531,16482,0.057983,-1.018433,-0.083008,2.258301,-0.671387,3.906250,0.000000,0.000000,0.000000,505,static
66911341,15810,0.058716,-1.018921,-0.080933,2.014160,-0.732422,3.723145,0.000000,0.000000,0.000000,496,static
66927777,16436,0.058228,-1.019409,-0.081299,1.953125,-0.732422,3.784180,53.649902,29.138184,6.506348,490,static
66944753,16976,0.058228,-1.020752,-0.080322,2.136230,-0.732422,3.540039,0.000000,0.000000,0.000000,496,static
66961382,16629,0.057617,-1.020386,-0.079712,2.685547,-0.610352,3.784180,0.000000,0.000000,0.000000,498,static
66977786,16404,0.058105,-1.020142,-0.080933,3.173828,-0.488281,4.211426,53.576660,29.089355,6.738281,491,static
66993851,16065,0.057373,-1.019531,-0.083374,3.173828,-0.610352,4.394531,0.000000,0.000000,0.000000,501,static
67008847,14996,0.057983,-1.018677,-0.083008,2.502441,-0.610352,4.272461,0.000000,0.000000,0.000000,502,static
67023796,14949,0.059326,-1.018921,-0.083984,2.197266,-0.610352,4.333496,53.686523,29.516602,5.505371,495,static
67039653,15857,0.060181,-1.016602,-0.086060,2.014160,-0.671387,4.211426,0.000000,0.000000,0.000000,496,static
67054827,15174,0.059814,-1.018677,-0.083984,1.586914,-0.732422,4.028320,0.000000,0.000000,0.000000,505,static
67069174,14347,0.060303,-1.018311,-0.082031,1.342773,-0.854492,3.967285,53.649902,29.699707,6.066895,507,static
67084636,15462,0.059692,-1.018311,-0.081177,1.464844,-0.915527,3.540039,0.000000,0.000000,0.000000,506,static
67098614,13978,0.060181,-1.019531,-0.079956,1.708984,-0.793457,3.295898,0.000000,0.000000,0.000000,518,static
67112884,14270,0.058594,-1.019653,-0.080811,2.136230,-0.854492,3.112793,0.000000,0.000000,0.000000,522,static
67127233,14349,0.057617,-1.019287,-0.081909,2.380371,-0.671387,3.417969,53.198242,29.675293,5.920410,521,static
67142880,15647,0.057373,-1.018555,-0.083984,1.953125,-0.793457,3.417969,0.000000,0.000000,0.000000,520,static
67157535,14655,0.055908,-1.018921,-0.083374,1.525879,-0.915527,3.540039,0.000000,0.000000,0.000000,517,static
67171745,14210,0.057251,-1.018188,-0.081665,1.159668,-1.037598,3.417969,53.100586,29.443359,6.359863,515,static
67187573,15828,0.058105,-1.019409,-0.079834,0.854492,-0.854492,3.417969,0.000000,0.000000,0.000000,509,static
67202300,14727,0.058105,-1.021362,-0.078369,1.464844,-0.793457,3.540039,0.000000,0.000000,0.000000,498,static
67217392,15092,0.057617,-1.020508,-0.078613,2.014160,-0.549316,3.662109,53.564453,29.492187,5.676270,496,static
67233287,15895,0.056030,-1.021484,-0.079468,2.075195,-0.549316,3.967285,0.000000,0.000000,0.000000,490,static
67247983,14696,0.057007,-1.019897,-0.080322,2.136230,-0.732422,4.455566,0.000000,0.000000,0.000000,493,static
67262343,14360,0.057129,-1.019165,-0.080444,2.197266,-0.549316,4.577637,53.173828,29.614258,6.042480,487,static
67278957,16614,0.059692,-1.019043,-0.078125,2.319336,-0.427246,4.516602,0.000000,0.000000,0.000000,482,static
67293452,14495,0.060669,-1.019775,-0.079956,2.502441,-0.488281,4.211426,0.000000,0.000000,0.000000,478,static
67308027,14575,0.061890,-1.018066,-0.082397,2.929688,-0.366211,4.272461,0.000000,0.000000,0.000000,477,static
67322466,14439,0.060669,-1.018799,-0.083496,2.624512,-0.427246,4.272461,53.588867,29.895020,6.274414,470,static
67337573,15107,0.060303,-1.018188,-0.083130,2.136230,-0.488281,4.272461,0.000000,0.000000,0.000000,473,static
67352606,15033,0.060791,-1.018433,-0.082520,1.647949,-0.671387,3.967285,0.000000,0.000000,0.000000,488,static
67367639,15033,0.059448,-1.018188,-0.080811,1.708984,-0.610352,3.906250,53.894043,29.772949,6.750488,501,static
67383713,16074,0.060425,-1.019531,-0.080444,1.831055,-0.671387,3.662109,0.000000,0.000000,0.000000,529,static
67401157,17444,0.060913,-1.020142,-0.079834,2.685547,-0.549316,3.540039,0.000000,0.000000,0.000000,556,static
67418755,17598,0.061401,-1.020630,-0.083008,2.990723,-0.549316,3.601074,53.857422,29.650879,6.604004,572,static
67435427,16672,0.059814,-1.019653,-0.083252,2.746582,-0.427246,3.784180,0.000000,0.000000,0.000000,587,static
67451067,15640,0.058960,-1.017822,-0.083984,2.624512,-0.549316,3.601074,0.000000,0.000000,0.000000,593,static
67468719,17652,0.060181,-1.018311,-0.082275,2.197266,-0.610352,3.417969,54.260254,29.528809,5.908203,588,static
67484892,16173,0.060059,-1.019897,-0.080200,2.197266,-0.671387,3.234863,0.000000,0.000000,0.000000,573,static
67500785,15893,0.059692,-1.021729,-0.081665,3.295898,-0.549316,3.234863,0.000000,0.000000,0.000000,565,static
67516076,15291,0.058228,-1.020264,-0.083008,3.967285,-0.305176,3.417969,53.540039,29.760742,5.932617,546,static
67532803,16727,0.057129,-1.020020,-0.083984,3.906250,-0.366211,3.784180,0.000000,0.000000,0.000000,537,static
67547503,14700,0.057373,-1.019409,-0.085083,3.479004,-0.427246,4.028320,0.000000,0.000000,0.000000,529,static
67564680,17177,0.058960,-1.017456,-0.086182,3.234863,-0.366211,4.089355,53.894043,29.724121,5.419922,502,static
67582719,18039,0.060425,-1.017822,-0.085083,3.051758,-0.488281,4.089355,0.000000,0.000000,0.000000,488,static
67597874,15155,0.060669,-1.018433,-0.086914,2.929688,-0.488281,4.028320,0.000000,0.000000,0.000000,480,static
67613408,15534,0.059692,-1.018311,-0.084351,2.868652,-0.488281,3.845215,53.857422,29.577637,5.822754,480,static
67629205,15797,0.059326,-1.018433,-0.085693,2.746582,-0.671387,3.845215,0.000000,0.000000,0.000000,482,static
67644120,14915,0.058716,-1.020020,-0.085693,2.746582,-0.610352,3.845215,0.000000,0.000000,0.000000,477,static
67659924,15804,0.059692,-1.019287,-0.084717,2.868652,-0.427246,3.967285,53.881836,29.394531,5.371094,488,static
67676118,16194,0.060547,-1.017944,-0.086060,2.868652,-0.488281,4.028320,0.000000,0.000000,0.000000,492,static
67692699,16581,0.060303,-1.017578,-0.088867,2.990723,-0.549316,4.089355,0.000000,0.000000,0.000000,505,static
67708675,15976,0.060059,-1.019043,-0.088013,2.685547,-0.610352,3.845215,53.686523,29.931641,6.115723,501,static
67724717,16042,0.058960,-1.017212,-0.090088,2.502441,-0.671387,3.662109,0.000000,0.000000,0.000000,512,static
67740534,15817,0.059204,-1.017700,-0.088379,1.708984,-0.793457,3.845215,0.000000,0.000000,0.000000,517,static
67754777,14243,0.060181,-1.018677,-0.086304,1.953125,-0.732422,3.845215,0.000000,0.000000,0.000000,519,static
67768711,13934,0.060425,-1.017822,-0.085693,2.258301,-0.671387,3.845215,53.283691,29.699707,5.700684,511,static
67783913,15202,0.060547,-1.018433,-0.087646,2.258301,-0.610352,3.601074,0.000000,0.000000,0.000000,513,static
67799446,15533,0.059814,-1.019531,-0.087158,2.319336,-0.549316,3.662109,0.000000,0.000000,0.000000,514,static
67815558,16112,0.059326,-1.017456,-0.089478,2.258301,-0.732422,3.662109,54.125977,30.285645,5.981445,512,static
67833309,17751,0.058594,-1.017700,-0.088867,1.831055,-0.671387,3.723145,0.000000,0.000000,0.000000,498,static
67848141,14832,0.059204,-1.017700,-0.088623,1.586914,-0.793457,3.784180,0.000000,0.000000,0.000000,500,static
67865064,16923,0.059204,-1.018555,-0.086792,1.403809,-0.793457,3.601074,53.454590,29.260254,6.628418,505,static
67882631,17567,0.059448,-1.019775,-0.085937,1.586914,-0.732422,3.356934,0.000000,0.000000,0.000000,502,static
67900298,17667,0.058105,-1.019531,-0.085693,1.647949,-0.732422,3.417969,0.000000,0.000000,0.000000,507,static
67916261,15963,0.057739,-1.018799,-0.086182,1.892090,-0.732422,3.540039,54.113770,30.468750,5.603027,499,static
67933112,16851,0.057617,-1.018677,-0.086182,1.953125,-0.549316,3.784180,0.000000,0.000000,0.000000,500,static
67948526,15414,0.058716,-1.017700,-0.086914,2.075195,-0.671387,3.784180,0.000000,0.000000,0.000000,497,static
67965595,17069,0.059082,-1.018677,-0.085449,2.014160,-0.610352,3.662109,53.955078,30.126953,5.603027,492,static
67981729,16134,0.058838,-1.019165,-0.087036,2.258301,-0.732422,3.662109,0.000000,0.000000,0.000000,496,static
67996723,14994,0.058228,-1.019043,-0.086792,1.831055,-0.671387,3.967285,0.000000,0.000000,0.000000,495,static
68012212,15489,0.057373,-1.019897,-0.084961,1.892090,-0.610352,4.028320,53.674316,29.663086,6.347656,499,static
68028506,16294,0.058228,-1.018677,-0.086060,2.502441,-0.610352,4.211426,0.000000,0.000000,0.000000,506,static
68045586,17080,0.059692,-1.018677,-0.087280,2.746582,-0.549316,4.089355,0.000000,0.000000,0.000000,525,static
68061356,15770,0.061157,-1.018066,-0.089355,2.258301,-0.671387,4.211426,53.918457,29.833984,6.909180,534,static
68078087,16731,0.060425,-1.017822,-0.088013,2.136230,-0.732422,4.089355,0.000000,0.000000,0.000000,559,static
68093018,14931,0.060913,-1.017700,-0.088379,2.014160,-0.549316,4.089355,0.000000,0.000000,0.000000,576,static
68108364,15346,0.060913,-1.018433,-0.086182,1.831055,-0.793457,3.601074,53.479004,29.675293,6.127930,588,static
68123932,15568,0.060059,-1.019653,-0.085815,1.831055,-0.732422,3.540039,0.000000,0.000000,0.000000,595,static
68138459,14527,0.058716,-1.020752,-0.085083,2.075195,-0.732422,3.417969,0.000000,0.000000,0.000000,593,static
68153077,14618,0.057495,-1.020020,-0.084961,2.502441,-0.610352,3.662109,54.296875,29.724121,7.250977,593,static
68168601,15524,0.058105,-1.019165,-0.087646,2.685547,-0.732422,3.601074,0.000000,0.000000,0.000000,581,static
68183487,14886,0.060059,-1.017700,-0.087280,2.502441,-0.488281,3.784180,0.000000,0.000000,0.000000,567,static
68198679,15192,0.059692,-1.017212,-0.090088,2.807617,-0.427246,3.784180,0.000000,0.000000,0.000000,546,static
68213482,14803,0.059326,-1.016602,-0.091675,2.014160,-0.488281,3.601074,53.417969,29.785156,6.567383,537,static
68230066,16584,0.058716,-1.018677,-0.089478,1.342773,-0.854492,3.906250,0.000000,0.000000,0.000000,517,static
68245176,15110,0.060059,-1.017456,-0.088135,1.098633,-0.793457,3.906250,0.000000,0.000000,0.000000,512,static
68260239,15063,0.059814,-1.017578,-0.085571,0.793457,-0.854492,3.601074,53.405762,29.284668,6.762695,502,static
68277010,16771,0.059326,-1.018677,-0.084473,1.098633,-0.793457,3.479004,0.000000,0.000000,0.000000,502,static
68291868,14858,0.058594,-1.020508,-0.084717,1.464844,-0.915527,3.417969,0.000000,0.000000,0.000000,513,static
68306441,14573,0.058105,-1.020752,-0.084839,2.136230,-0.732422,3.540039,53.430176,30.029297,6.359863,515,static
68322559,16118,0.057373,-1.019409,-0.085693,1.770020,-0.732422,3.967285,0.000000,0.000000,0.000000,515,static
68338925,16366,0.058105,-1.019287,-0.085693,1.953125,-0.732422,4.089355,0.000000,0.000000,0.000000,516,static
68352939,14014,0.057617,-1.017578,-0.087646,1.647949,-0.793457,4.028320,53.173828,29.968262,5.761719,517,static
68369551,16612,0.058594,-1.017334,-0.088013,1.647949,-0.732422,3.845215,0.000000,0.000000,0.000000,516,static
68385462,15911,0.060303,-1.017700,-0.084595,1.342773,-0.793457,3.601074,0.000000,0.000000,0.000000,513,static
68400634,15172,0.059937,-1.019287,-0.083862,1.831055,-0.732422,3.295898,53.491211,29.614258,5.529785,518,static
68418035,17401,0.058350,-1.020630,-0.082764,1.892090,-0.793457,3.417969,0.000000,0.000000,0.000000,511,static
68433887,15852,0.058105,-1.020508,-0.082886,2.502441,-0.549316,3.601074,0.000000,0.000000,0.000000,509,static
68449460,15573,0.057983,-1.019287,-0.084717,2.746582,-0.549316,3.601074,53.637695,29.711914,4.711914,517,static
68466165,16705,0.057861,-1.018799,-0.084717,2.685547,-0.610352,3.662109,0.000000,0.000000,0.000000,511,static
68481241,15076,0.059082,-1.019165,-0.085571,2.929688,-0.671387,3.479004,0.000000,0.000000,0.000000,508,static
68497337,16096,0.057861,-1.018433,-0.087769,2.807617,-0.488281,3.540039,53.283691,29.357910,6.457520,493,static
68513146,15809,0.056274,-1.020020,-0.088623,2.502441,-0.488281,3.784180,0.000000,0.000000,0.000000,490,static
68530121,16975,0.056030,-1.017700,-0.088379,2.075195,-0.671387,3.845215,0.000000,0.000000,0.000000,481,static
68545942,15821,0.057739,-1.019043,-0.085449,1.647949,-0.732422,4.089355,53.210449,29.504395,6.542969,484,static
