t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
18045368,15445,-0.132568,-0.978271,-0.290283,1.708984,-0.427246,4.455566,0.000000,0.000000,0.000000,504,static
18059550,14182,-0.131470,-0.974243,-0.294067,1.892090,-0.732422,4.577637,0.000000,0.000000,0.000000,504,static
18073723,14173,-0.129028,-0.974854,-0.291870,1.647949,-0.305176,4.760742,52.111816,27.990723,7.312012,497,static
18089319,15596,-0.126099,-0.972656,-0.292969,2.319336,-0.549316,4.089355,0.000000,0.000000,0.000000,499,static
18103621,14302,-0.127686,-0.972168,-0.292725,2.746582,-0.305176,3.112793,0.000000,0.000000,0.000000,495,static
18117851,14230,-0.129883,-0.974365,-0.293091,3.051758,-0.244141,2.868652,0.000000,0.000000,0.000000,497,static
18131751,13900,-0.132202,-0.976685,-0.293457,2.868652,0.061035,2.685547,52.746582,28.649902,7.861328,496,static
18146717,14966,-0.132812,-0.977051,-0.294067,2.746582,0.122070,3.356934,0.000000,0.000000,0.000000,499,static
18161077,14360,-0.134155,-0.973755,-0.297729,2.441406,-0.244141,3.540039,0.000000,0.000000,0.000000,508,static
18175628,14551,-0.135254,-0.973999,-0.298462,1.647949,-0.610352,3.723145,52.539062,28.430176,7.189941,517,static
18191182,15554,-0.132446,-0.976562,-0.292969,0.854492,-0.915527,4.028320,0.000000,0.000000,0.000000,529,static
18205720,14538,-0.131836,-0.976196,-0.291504,1.098633,-0.854492,4.150391,0.000000,0.000000,0.000000,540,static
18220142,14422,-0.133667,-0.974121,-0.294312,1.037598,-0.732422,4.333496,52.526855,27.966309,7.604980,547,static
18235573,15431,-0.131836,-0.975830,-0.292480,0.549316,-0.366211,4.333496,0.000000,0.000000,0.000000,543,static
18249784,14211,-0.133911,-0.978149,-0.288574,0.732422,0.000000,4.455566,0.000000,0.000000,0.000000,549,static
18264649,14865,-0.133789,-0.978027,-0.288696,1.953125,0.122070,4.638672,0.000000,0.000000,0.000000,537,static
18279343,14694,-0.133789,-0.977661,-0.292358,2.075195,0.305176,4.760742,52.050781,28.540039,8.178711,529,static
18294995,15652,-0.133057,-0.973633,-0.295532,2.319336,-0.244141,5.065918,0.000000,0.000000,0.000000,515,static
18309800,14805,-0.130981,-0.973145,-0.294312,1.342773,-0.183105,4.882812,0.000000,0.000000,0.000000,496,static
18324563,14763,-0.128906,-0.972778,-0.292358,0.915527,-0.488281,4.638672,52.404785,28.662109,7.751465,493,static
18339638,15075,-0.129883,-0.974854,-0.290649,0.793457,-0.427246,4.333496,0.000000,0.000000,0.000000,481,static
18354174,14536,-0.130371,-0.976929,-0.288940,0.732422,-0.244141,4.028320,0.000000,0.000000,0.000000,482,static
18368489,14315,-0.132690,-0.977051,-0.289307,1.281738,-0.427246,3.845215,52.392578,28.845215,7.983398,485,static
18383846,15357,-0.133789,-0.976685,-0.289429,1.708984,-0.793457,4.028320,0.000000,0.000000,0.000000,487,static
18398246,14400,-0.133911,-0.978271,-0.287598,1.892090,-0.610352,4.089355,0.000000,0.000000,0.000000,487,static
18412681,14435,-0.133057,-0.977173,-0.289185,2.380371,-0.732422,4.455566,0.000000,0.000000,0.000000,491,static
18427307,14626,-0.132935,-0.975098,-0.291626,2.502441,-0.671387,4.760742,52.368164,28.723145,5.944824,491,static
18442854,15547,-0.131836,-0.975220,-0.290283,2.685547,-0.549316,4.577637,0.000000,0.000000,0.000000,482,static
18457222,14368,-0.131958,-0.973999,-0.292969,2.563477,-0.366211,4.455566,0.000000,0.000000,0.000000,489,static
18471701,14479,-0.130371,-0.975220,-0.289917,2.319336,-0.671387,4.394531,52.490234,28.930664,7.434082,486,static
18487160,15459,-0.132446,-0.976440,-0.290649,2.502441,-0.549316,4.272461,0.000000,0.000000,0.000000,478,static
18501625,14465,-0.132202,-0.977295,-0.289551,2.319336,-0.488281,4.089355,0.000000,0.000000,0.000000,478,static
18516102,14477,-0.132935,-0.975220,-0.293335,2.319336,-0.183105,4.394531,52.282715,28.430176,7.739258,485,static
18532213,16111,-0.131836,-0.974976,-0.292114,1.586914,-0.549316,4.638672,0.000000,0.000000,0.000000,485,static
18546375,14162,-0.130127,-0.973877,-0.290771,1.525879,-0.854492,4.455566,0.000000,0.000000,0.000000,488,static
18560546,14171,-0.130005,-0.975952,-0.289063,1.708984,-0.793457,3.906250,0.000000,0.000000,0.000000,481,static
18574530,13984,-0.130249,-0.976929,-0.288208,2.075195,-0.854492,3.784180,52.404785,28.601074,6.384277,485,static
18590275,15745,-0.132446,-0.976807,-0.289795,2.624512,-0.183105,3.967285,0.000000,0.000000,0.000000,488,static
18605275,15000,-0.132812,-0.977783,-0.291016,2.868652,-0.671387,4.089355,0.000000,0.000000,0.000000,488,static
18619742,14467,-0.132202,-0.975952,-0.291748,2.868652,-0.488281,4.272461,52.001953,29.223633,7.751465,494,static
18635430,15688,-0.134033,-0.976685,-0.291504,3.051758,-0.671387,4.394531,0.000000,0.000000,0.000000,483,static
18650057,14627,-0.130615,-0.972290,-0.293579,2.929688,-0.976562,4.516602,0.000000,0.000000,0.000000,487,static
18664131,14074,-0.130371,-0.974976,-0.291016,2.014160,-0.610352,4.394531,52.233887,28.564453,6.933594,485,static
18679879,15748,-0.131470,-0.977661,-0.287842,1.525879,-0.305176,4.272461,0.000000,0.000000,0.000000,485,static
18694156,14277,-0.131592,-0.978027,-0.286377,1.770020,-0.122070,4.272461,0.000000,0.000000,0.000000,475,static
18709021,14865,-0.132568,-0.977783,-0.288940,2.624512,0.305176,4.394531,0.000000,0.000000,0.000000,477,static
18723052,14031,-0.131470,-0.976074,-0.290161,3.051758,0.122070,4.516602,52.270508,28.454590,7.348633,477,static
18738631,15579,-0.131104,-0.973755,-0.293335,3.356934,-0.244141,4.150391,0.000000,0.000000,0.000000,475,static
18753286,14655,-0.131836,-0.974487,-0.292114,3.295898,-0.305176,4.150391,0.000000,0.000000,0.000000,472,static
18767881,14595,-0.130737,-0.974121,-0.291870,3.051758,-0.305176,3.967285,52.502441,28.723145,6.396484,466,static
18783453,15572,-0.129883,-0.973511,-0.291992,2.929688,0.000000,4.089355,0.000000,0.000000,0.000000,473,static
18797878,14425,-0.130615,-0.973389,-0.295044,1.953125,0.366211,3.845215,0.000000,0.000000,0.000000,468,static
18812211,14333,-0.131226,-0.973022,-0.294434,1.403809,0.488281,3.784180,52.343750,28.442383,7.299805,478,static
18827326,15115,-0.133423,-0.975952,-0.292114,0.061035,0.976562,3.723145,0.000000,0.000000,0.000000,481,static
18841869,14543,-0.134033,-0.976807,-0.288818,0.183105,0.854492,3.906250,0.000000,0.000000,0.000000,490,static
18855779,13910,-0.134155,-0.977295,-0.289063,0.793457,1.098633,3.967285,0.000000,0.000000,0.000000,500,static
18870675,14896,-0.135864,-0.974121,-0.292969,0.854492,0.732422,4.089355,52.368164,28.198242,7.104492,508,static
18886085,15410,-0.135132,-0.976196,-0.292236,1.342773,0.549316,4.150391,0.000000,0.000000,0.000000,520,static
18900561,14476,-0.135132,-0.972290,-0.296631,1.220703,-0.244141,4.211426,0.000000,0.000000,0.000000,533,static
18915012,14451,-0.135620,-0.972534,-0.294922,0.122070,-0.793457,4.211426,52.404785,28.479004,6.469727,542,static
18931045,16033,-0.133057,-0.975586,-0.291016,-0.427246,-0.732422,4.150391,0.000000,0.000000,0.000000,543,static
18945655,14610,-0.131958,-0.976196,-0.288086,-0.793457,-0.793457,3.967285,0.000000,0.000000,0.000000,557,static
18960659,15004,-0.133179,-0.976807,-0.286133,-0.244141,-1.098633,3.540039,52.624512,28.344727,6.579590,561,static
18976868,16209,-0.134033,-0.979004,-0.284790,0.000000,-0.976562,3.540039,0.000000,0.000000,0.000000,564,static
18990924,14056,-0.133667,-0.979370,-0.284546,0.061035,-1.037598,3.540039,0.000000,0.000000,0.000000,568,static
19005422,14498,-0.134033,-0.976929,-0.284546,-0.122070,-1.037598,3.417969,0.000000,0.000000,0.000000,564,static
19020106,14684,-0.134277,-0.974854,-0.286621,0.366211,-1.281738,3.479004,52.416992,28.295898,7.775879,557,static
19036168,16062,-0.132935,-0.977539,-0.281738,0.183105,-1.098633,3.356934,0.000000,0.000000,0.000000,554,static
19051155,14987,-0.133911,-0.978149,-0.282715,0.671387,-0.732422,3.356934,0.000000,0.000000,0.000000,544,static
19066414,15259,-0.134521,-0.978149,-0.281982,0.854492,-0.549316,3.540039,51.794434,28.527832,7.165527,534,static
19082665,16251,-0.137207,-0.979370,-0.283081,0.793457,-0.366211,3.662109,0.000000,0.000000,0.000000,517,static
19097184,14519,-0.136353,-0.981079,-0.282104,1.281738,-0.854492,4.211426,0.000000,0.000000,0.000000,511,static
19111716,14532,-0.134399,-0.980103,-0.282349,1.464844,-1.037598,4.333496,52.270508,28.747559,6.372070,501,static
19126827,15111,-0.133789,-0.979370,-0.280884,1.586914,-0.854492,4.516602,0.000000,0.000000,0.000000,498,static
19141608,14781,-0.133423,-0.977295,-0.281006,2.075195,-1.098633,4.516602,0.000000,0.000000,0.000000,488,static
19155865,14257,-0.132202,-0.979248,-0.278809,2.502441,-0.610352,4.333496,0.000000,0.000000,0.000000,494,static
19170544,14679,-0.135132,-0.979004,-0.282104,3.173828,-0.549316,4.394531,52.770996,28.515625,7.324219,492,static
19186211,15667,-0.135498,-0.976196,-0.285278,3.295898,-0.488281,4.455566,0.000000,0.000000,0.000000,487,static
19200833,14622,-0.134644,-0.978149,-0.283447,3.173828,-0.427246,4.516602,0.000000,0.000000,0.000000,486,static
19215726,14893,-0.133179,-0.979126,-0.282959,3.173828,-0.793457,4.577637,52.465820,28.454590,7.202148,484,static
19231434,15708,-0.132812,-0.978149,-0.282471,3.173828,-0.549316,4.455566,0.000000,0.000000,0.000000,483,static
19245542,14108,-0.131958,-0.975830,-0.283691,3.479004,-0.793457,4.455566,0.000000,0.000000,0.000000,484,static
19259848,14306,-0.132202,-0.977173,-0.282837,3.479004,-0.549316,4.455566,51.940918,28.417969,7.666016,481,static
19275095,15247,-0.131958,-0.975708,-0.285156,3.417969,-0.183105,4.150391,0.000000,0.000000,0.000000,484,static
19289253,14158,-0.132080,-0.973145,-0.288086,2.929688,0.183105,3.540039,0.000000,0.000000,0.000000,485,static
19303516,14263,-0.130615,-0.967407,-0.293213,2.136230,-0.061035,2.990723,0.000000,0.000000,0.000000,484,static
19318083,14567,-0.129883,-0.981812,-0.277588,1.770020,0.183105,2.319336,51.806641,28.161621,6.726074,491,static
19333497,15414,-0.133789,-0.981079,-0.276855,3.662109,0.976562,2.258301,0.000000,0.000000,0.000000,495,static
19347483,13986,-0.138916,-0.977905,-0.286377,4.211426,1.525879,2.380371,0.000000,0.000000,0.000000,500,static
19362244,14761,-0.139282,-0.980591,-0.286987,4.028320,1.098633,3.173828,52.514648,28.686523,7.922363,493,static
19377655,15411,-0.142700,-0.976685,-0.292480,4.089355,0.610352,3.662109,0.000000,0.000000,0.000000,492,static
19392203,14548,-0.141357,-0.973511,-0.293823,3.234863,-0.061035,4.394531,0.000000,0.000000,0.000000,495,static
19406878,14675,-0.138916,-0.974243,-0.291260,2.380371,-0.793457,4.333496,52.966309,28.942871,7.995605,494,static
19422646,15768,-0.135986,-0.974121,-0.290283,1.892090,-0.793457,4.516602,0.000000,0.000000,0.000000,485,static
19436308,13662,-0.136230,-0.974976,-0.288452,1.403809,-0.732422,4.577637,0.000000,0.000000,0.000000,490,static
19450806,14498,-0.137207,-0.976318,-0.287476,1.159668,-0.732422,4.394531,0.000000,0.000000,0.000000,483,static
19465351,14545,-0.135864,-0.975708,-0.285767,1.586914,-1.159668,4.638672,52.856445,29.150391,7.006836,485,static
19480691,15340,-0.135986,-0.978394,-0.284546,1.831055,-1.037598,4.699707,0.000000,0.000000,0.000000,481,static
19495060,14369,-0.135376,-0.976562,-0.282227,2.075195,-1.159668,4.394531,0.000000,0.000000,0.000000,484,static
19509452,14392,-0.135986,-0.978271,-0.284180,2.990723,-0.915527,4.516602,52.612305,28.625488,7.543945,485,static
19524725,15273,-0.135132,-0.975220,-0.288208,3.356934,-0.854492,4.455566,0.000000,0.000000,0.000000,480,static
19539619,14894,-0.135376,-0.975098,-0.287964,2.685547,-0.488281,4.394531,0.000000,0.000000,0.000000,479,static
19554424,14805,-0.136719,-0.975098,-0.290161,2.868652,-0.793457,4.455566,52.600098,28.210449,7.312012,484,static
19570301,15877,-0.136597,-0.973877,-0.293457,2.014160,-0.854492,4.272461,0.000000,0.000000,0.000000,480,static
19584973,14672,-0.134033,-0.975098,-0.288452,1.098633,-1.159668,4.089355,0.000000,0.000000,0.000000,482,static
19599861,14888,-0.134888,-0.977173,-0.285889,0.549316,-0.976562,4.333496,0.000000,0.000000,0.000000,490,static
19614298,14437,-0.133057,-0.980347,-0.281982,0.549316,-1.159668,4.211426,52.258301,28.613281,7.067871,504,static
19629820,15522,-0.135620,-0.976685,-0.286743,0.732422,-0.488281,4.089355,0.000000,0.000000,0.000000,523,static
19644586,14766,-0.136475,-0.976562,-0.286621,0.366211,-0.732422,4.333496,0.000000,0.000000,0.000000,546,static
19659027,14441,-0.136230,-0.977173,-0.285156,0.610352,-1.159668,4.516602,52.124023,28.454590,6.396484,577,static
19674145,15118,-0.135254,-0.976807,-0.283081,1.037598,-1.464844,4.333496,0.000000,0.000000,0.000000,597,static
19688663,14518,-0.135498,-0.975830,-0.284058,1.403809,-1.525879,4.333496,0.000000,0.000000,0.000000,605,static
19703135,14472,-0.134644,-0.976318,-0.285889,1.708984,-1.403809,4.211426,52.270508,28.259277,8.154297,619,static
19718511,15376,-0.132935,-0.977173,-0.281616,1.342773,-1.220703,4.211426,0.000000,0.000000,0.000000,620,static
19732873,14362,-0.134277,-0.973755,-0.287354,1.403809,-0.976562,3.967285,0.000000,0.000000,0.000000,615,static
19747521,14648,-0.133911,-0.978149,-0.282593,0.793457,-0.915527,4.028320,0.000000,0.000000,0.000000,603,static
19762211,14690,-0.135132,-0.977783,-0.282104,0.976562,-0.671387,3.845215,52.331543,28.234863,8.044434,596,static
19777977,15766,-0.135986,-0.978760,-0.280762,1.525879,-0.854492,3.723145,0.000000,0.000000,0.000000,584,static
19792201,14224,-0.134277,-0.980957,-0.279907,1.464844,-0.732422,3.723145,0.000000,0.000000,0.000000,577,static
19806458,14257,-0.136230,-0.980103,-0.279419,2.197266,-0.549316,3.906250,52.124023,28.320312,6.091309,558,static
19821726,15268,-0.136597,-0.978516,-0.283447,3.356934,-0.671387,4.150391,0.000000,0.000000,0.000000,556,static
19836287,14561,-0.135986,-0.975586,-0.285034,2.746582,-0.122070,4.455566,0.000000,0.000000,0.000000,548,static
19850929,14642,-0.135132,-0.973511,-0.287720,2.929688,-0.488281,4.577637,53.002930,27.795410,7.885742,541,static
19866841,15912,-0.135010,-0.976807,-0.286011,1.525879,-0.549316,4.516602,0.000000,0.000000,0.000000,534,static
19882169,15328,-0.133301,-0.977051,-0.284546,0.854492,-0.061035,4.882812,0.000000,0.000000,0.000000,524,static
19896666,14497,-0.135010,-0.977905,-0.283691,1.098633,-0.549316,4.699707,0.000000,0.000000,0.000000,520,static
19911046,14380,-0.135620,-0.977417,-0.282959,1.159668,-0.732422,4.577637,52.319336,28.161621,6.530762,508,static
19926155,15109,-0.135010,-0.977051,-0.281738,1.281738,-0.793457,4.455566,0.000000,0.000000,0.000000,506,static
19940451,14296,-0.132935,-0.981812,-0.276733,1.647949,-0.671387,4.394531,0.000000,0.000000,0.000000,514,static
19954616,14165,-0.134155,-0.977295,-0.281738,2.441406,-0.427246,4.272461,52.709961,28.344727,7.263184,513,static
19970048,15432,-0.135376,-0.976929,-0.283569,2.258301,-0.488281,4.272461,0.000000,0.000000,0.000000,512,static
19984758,14710,-0.134155,-0.977783,-0.281250,1.953125,-0.488281,4.272461,0.000000,0.000000,0.000000,512,static
19999238,14480,-0.133789,-0.978027,-0.280640,2.380371,-0.427246,4.394531,52.294922,27.807617,6.311035,510,static
20015217,15979,-0.135620,-0.976807,-0.283325,2.441406,-0.427246,4.333496,0.000000,0.000000,0.000000,508,static
20029924,14707,-0.135132,-0.977661,-0.283325,2.197266,-0.427246,4.211426,0.000000,0.000000,0.000000,505,static
20044551,14627,-0.133057,-0.975586,-0.282837,2.136230,-0.671387,4.333496,0.000000,0.000000,0.000000,494,static
20059150,14599,-0.133057,-0.977173,-0.282349,2.014160,-0.549316,4.028320,52.307129,28.234863,6.823730,500,static
20074698,15548,-0.133911,-0.978760,-0.279541,2.258301,-1.037598,3.662109,0.000000,0.000000,0.000000,496,static
20089389,14691,-0.134277,-0.977905,-0.281616,2.746582,-0.915527,3.906250,0.000000,0.000000,0.000000,489,static
20104006,14617,-0.135010,-0.978149,-0.281982,2.807617,-0.671387,3.967285,52.331543,28.442383,6.115723,492,static
20119470,15464,-0.135254,-0.976807,-0.283081,2.258301,-0.427246,4.150391,0.000000,0.000000,0.000000,496,static
20134039,14569,-0.133911,-0.977051,-0.282593,2.014160,-0.793457,4.150391,0.000000,0.000000,0.000000,489,static
20148605,14566,-0.133667,-0.978394,-0.279907,1.953125,-0.488281,4.272461,52.392578,28.234863,6.823730,500,static
20164309,15704,-0.133789,-0.977417,-0.279175,2.319336,-0.610352,3.906250,0.000000,0.000000,0.000000,504,static
20178700,14391,-0.133911,-0.976074,-0.282349,2.258301,-0.427246,3.601074,0.000000,0.000000,0.000000,505,static
20193278,14578,-0.135986,-0.979858,-0.282104,2.319336,-0.671387,3.540039,0.000000,0.000000,0.000000,512,static
20207853,14575,-0.136475,-0.977051,-0.285645,2.380371,-0.976562,3.906250,52.136230,28.259277,7.189941,515,static
20224300,16447,-0.136353,-0.977783,-0.285645,1.586914,-0.793457,4.150391,0.000000,0.000000,0.000000,521,static
20239647,15347,-0.136108,-0.977417,-0.283081,1.037598,-0.976562,4.089355,0.000000,0.000000,0.000000,524,static
20255576,15929,-0.134399,-0.978149,-0.279785,1.159668,-1.342773,4.089355,52.026367,28.259277,6.420898,521,static
20272055,16479,-0.133179,-0.978271,-0.280029,1.647949,-0.854492,4.089355,0.000000,0.000000,0.000000,514,static
20287456,15401,-0.135010,-0.979492,-0.277954,1.525879,-0.427246,4.028320,0.000000,0.000000,0.000000,508,static
20302635,15179,-0.135132,-0.978760,-0.281128,2.441406,-0.366211,3.967285,52.355957,28.112793,6.494141,502,static
20318813,16178,-0.137695,-0.977539,-0.282715,2.807617,-0.122070,4.150391,0.000000,0.000000,0.000000,491,static
20333462,14649,-0.135864,-0.976929,-0.283569,2.624512,-0.610352,3.967285,0.000000,0.000000,0.000000,480,static
20348087,14625,-0.136475,-0.976929,-0.285400,2.197266,-0.732422,4.028320,52.441406,28.625488,7.226562,477,static
20365642,17555,-0.135376,-0.976562,-0.285889,1.403809,-0.854492,4.089355,0.000000,0.000000,0.000000,477,static
20382710,17068,-0.136353,-0.977051,-0.282959,0.671387,-1.342773,4.211426,0.000000,0.000000,0.000000,497,static
20398307,15597,-0.135254,-0.978271,-0.280396,0.305176,-1.525879,4.455566,51.989746,28.918457,7.604980,516,static
20414673,16366,-0.135132,-0.981323,-0.277954,-0.061035,-1.159668,4.760742,0.000000,0.000000,0.000000,539,static
20430543,15870,-0.133667,-0.978271,-0.275391,0.122070,-1.037598,4.943848,0.000000,0.000000,0.000000,559,static
20446183,15640,-0.132935,-0.980713,-0.274048,0.976562,-1.098633,4.516602,52.087402,28.381348,7.836914,571,static
20462877,16694,-0.134033,-0.980835,-0.275513,1.892090,-0.488281,4.272461,0.000000,0.000000,0.000000,587,static
20479378,16501,-0.134521,-0.977417,-0.279907,2.380371,-0.610352,4.150391,0.000000,0.000000,0.000000,591,static
20494810,15432,-0.134399,-0.977661,-0.280029,2.014160,-0.793457,4.089355,52.575684,28.100586,6.604004,585,static
20511846,17036,-0.133789,-0.976685,-0.279175,1.770020,-0.915527,4.150391,0.000000,0.000000,0.000000,580,static
20527175,15329,-0.134033,-0.976685,-0.278687,1.770020,-0.976562,3.906250,0.000000,0.000000,0.000000,565,static
20541319,14144,-0.134399,-0.980347,-0.275513,1.220703,-0.793457,3.662109,0.000000,0.000000,0.000000,555,static
20556336,15017,-0.134888,-0.980225,-0.273926,2.258301,-0.549316,3.906250,52.392578,28.552246,7.189941,550,static
20572108,15772,-0.136230,-0.979492,-0.277344,2.868652,-0.427246,3.967285,0.000000,0.000000,0.000000,533,static
20587635,15527,-0.135742,-0.978882,-0.280518,2.685547,-0.732422,3.967285,0.000000,0.000000,0.000000,528,static
20603626,15991,-0.134766,-0.980225,-0.278198,2.197266,-0.305176,4.028320,52.539062,28.027344,6.225586,514,static
20622325,18699,-0.134399,-0.979614,-0.276978,2.624512,-0.793457,4.150391,0.000000,0.000000,0.000000,506,static
20637662,15337,-0.136230,-0.977173,-0.279541,2.624512,-0.610352,4.150391,0.000000,0.000000,0.000000,495,static
20652928,15266,-0.135986,-0.976807,-0.282349,2.319336,-0.732422,4.333496,52.612305,27.905273,6.738281,493,static
20669977,17049,-0.136230,-0.979614,-0.277832,1.953125,-0.915527,4.272461,0.000000,0.000000,0.000000,497,static
20687864,17887,-0.135132,-0.978760,-0.277954,2.197266,-0.915527,4.638672,0.000000,0.000000,0.000000,501,static
20704245,16381,-0.135254,-0.979126,-0.278809,2.197266,-1.037598,4.638672,52.270508,28.369141,7.299805,505,static
20721162,16917,-0.133789,-0.978638,-0.278198,2.075195,-1.037598,4.455566,0.000000,0.000000,0.000000,506,static
20736839,15677,-0.133423,-0.977783,-0.278442,2.136230,-0.549316,4.455566,0.000000,0.000000,0.000000,504,static
20753361,16522,-0.134277,-0.978271,-0.278442,2.441406,-0.793457,4.211426,52.368164,28.710937,7.080078,509,static
20770218,16857,-0.134155,-0.977295,-0.279419,2.136230,-0.793457,4.089355,0.000000,0.000000,0.000000,506,static
20785203,14985,-0.134644,-0.980469,-0.277710,1.892090,-0.976562,4.028320,0.000000,0.000000,0.000000,504,static
20800726,15523,-0.132202,-0.977173,-0.279053,2.136230,-1.159668,4.028320,52.124023,28.125000,7.336426,506,static
20816307,15581,-0.133789,-0.977905,-0.280518,2.624512,-1.037598,3.845215,0.000000,0.000000,0.000000,500,static
20831114,14807,-0.134399,-0.979370,-0.279419,2.929688,-0.854492,3.662109,0.000000,0.000000,0.000000,501,static
20845748,14634,-0.134399,-0.979980,-0.277588,3.112793,-0.671387,3.662109,51.831055,28.283691,7.092285,499,static
20861741,15993,-0.135010,-0.979004,-0.277222,3.295898,-0.732422,3.845215,0.000000,0.000000,0.000000,504,static
20876002,14261,-0.135254,-0.979614,-0.280640,3.662109,-0.427246,3.662109,0.000000,0.000000,0.000000,496,static
20890106,14104,-0.135986,-0.977783,-0.282959,3.540039,-0.488281,3.967285,52.587891,28.063965,6.494141,499,static
20905725,15619,-0.135864,-0.978027,-0.283081,2.807617,-0.549316,4.150391,0.000000,0.000000,0.000000,489,static
20919749,14024,-0.134888,-0.977661,-0.281738,2.197266,-0.610352,4.333496,0.000000,0.000000,0.000000,494,static
20933988,14239,-0.133301,-0.976196,-0.281372,2.319336,-0.915527,4.272461,0.000000,0.000000,0.000000,491,static
20948385,14397,-0.135010,-0.975830,-0.281006,2.319336,-0.854492,4.150391,52.148437,28.063965,7.348633,490,static
20964053,15668,-0.133301,-0.979492,-0.277344,2.014160,-0.732422,4.028320,0.000000,0.000000,0.000000,484,static
20979185,15132,-0.134399,-0.977905,-0.280518,2.502441,-0.305176,3.906250,0.000000,0.000000,0.000000,484,static
20995398,16213,-0.134399,-0.979736,-0.278198,2.441406,-0.366211,3.723145,52.160645,28.063965,6.005859,484,static
21011858,16460,-0.134888,-0.980591,-0.277710,3.417969,-0.610352,3.967285,0.000000,0.000000,0.000000,473,static
21026693,14835,-0.135010,-0.980591,-0.280884,3.845215,-0.061035,3.845215,0.000000,0.000000,0.000000,472,static
21041306,14613,-0.137329,-0.979370,-0.281128,4.211426,-0.061035,3.967285,52.612305,28.454590,8.752441,460,static
21057503,16197,-0.135864,-0.976196,-0.285522,4.516602,-0.183105,4.211426,0.000000,0.000000,0.000000,454,static
21072736,15233,-0.134155,-0.974854,-0.286377,3.356934,0.244141,4.211426,0.000000,0.000000,0.000000,453,static
21087631,14895,-0.132935,-0.977539,-0.281494,2.990723,0.244141,3.967285,52.221680,28.503418,7.287598,459,static
21104289,16658,-0.135254,-0.977295,-0.283936,3.601074,0.000000,3.723145,0.000000,0.000000,0.000000,468,static
21120559,16270,-0.136108,-0.978027,-0.281860,3.662109,0.305176,3.906250,0.000000,0.000000,0.000000,485,static
21137599,17040,-0.136108,-0.978638,-0.284790,4.089355,0.305176,4.150391,52.514648,28.332520,6.701660,499,static
21154680,17081,-0.137451,-0.975830,-0.288940,3.845215,0.183105,4.272461,0.000000,0.000000,0.000000,528,static
21170108,15428,-0.136597,-0.975220,-0.290527,3.417969,-0.183105,4.394531,0.000000,0.000000,0.000000,547,static
21186978,16870,-0.136353,-0.974854,-0.288330,2.868652,-0.488281,4.455566,52.685547,28.857422,7.592773,567,static
21206176,19198,-0.134155,-0.973999,-0.286255,2.624512,-0.732422,4.333496,0.000000,0.000000,0.000000,578,static
21220931,14755,-0.135132,-0.977661,-0.285645,2.502441,-0.732422,4.150391,0.000000,0.000000,0.000000,584,static
21236049,15118,-0.137817,-0.978638,-0.284912,2.441406,-0.610352,4.699707,52.185059,28.442383,7.031250,586,static
21253192,17143,-0.136475,-0.979004,-0.285278,2.136230,-0.610352,4.821777,0.000000,0.000000,0.000000,583,static
